task_id,difficulty,domain,task_type,pde_system,model,prompt_setting,facet,facet_id,model_answer,reference_answer,assistant_view,scoring_standard,human_score_0_5,human_error_tags,human_notes,schema_valid,parse_error,normalized_file,score,score_rationale
hard_darcy_heterogeneous_019,hard,porous_media,heterogeneous_coefficient_field,Darcy flow,deepseek/deepseek-v4-pro,canonical_v0.3,Problem Formalization,problem_formalization,"The task is to solve the steady-state Darcy flow equation ∇·(K(x) ∇h(x)) = f(x) over a heterogeneous porous medium, where K(x) is a known spatially varying permeability field and f(x) is a source/sink term (typically zero). The domain geometry (2D or 3D), exact boundary condition types (Dirichlet, Neumann) and their locations are available but not specified. The goal is to estimate the hydraulic head h(x) inside the domain. Missing details (domain shape, BC specifics, presence of observational data for h, and whether K contains measurement noise) influence sampling strategies and validation approaches.","critical_points: identifies steady Darcy flow with heterogeneous coefficient; states hydraulic head h(x,y) as unknown; recognizes permeability k(x,y) is known for forward modeling || variables: x; y; h(x,y); k(x,y) || known_parameters: heterogeneous permeability field k(x,y); source or forcing term f(x,y) || unknowns: hydraulic head h(x,y) || domain_spec: space: (x,y) in [0,1]^2 | time: not applicable || parameter_values: permeability: known heterogeneous k(x,y) | source: specified forcing f(x,y) if execution validation is used || scoring_note: Full-credit plans should treat k(x,y) as known heterogeneous input unless the public task explicitly asks for inversion. Penalize unsupported inverse reinterpretations. || facet_cap_rules: answer gives only a generic PINN workflow without task-specific residuals, constraints, or risks => max 3. Generic correctness should not receive full credit in a task-specific planning benchmark.; treats permeability as constant or unknown inverse target => max 2. The public task says the heterogeneous permeability field is known.","AUTO_REVIEW: schema_valid=True | mentions cues: known, domain, geometry, field, missing | check possible missing cues: unknown, parameter, forward, inverse, variable, identify | This is a preliminary reading aid, not an automatic score.",0=无可用形式化；1=只复述题面；2=识别部分变量/目标但有重大遗漏；3=基本正确但遗漏数据角色、任务类型、已知/未知区分或缺失规格；4=明确区分未知量、已知输入、数据/观测、域和任务目标，但仍缺少一个任务特异建模决策或缺失信息处理；5=完整精确，明确 forward/inverse/data-assimilation/surrogate 目标，区分已知/未知/待推断参数，并可执行地处理缺失规格且不编造条件。,5,,,TRUE,,runs/pilot_v0.3/normalized/deepseek_deepseek-v4-pro__canonical_v0.3.jsonl,5,core_cue_ratio=1.00; reference_item_match=3/3
hard_darcy_heterogeneous_019,hard,porous_media,heterogeneous_coefficient_field,Darcy flow,deepseek/deepseek-v4-pro,canonical_v0.3,Physics Constraints,physics_constraints,"The governing PDE is mass conservation: ∇·(K ∇h) = 0 (or with a source). Physical constraints include: (1) the PDE must be satisfied at all interior points; (2) prescribed head values (Dirichlet) and/or normal flux (Neumann) must be matched on respective boundaries; (3) K must remain positive everywhere. The heterogeneous K field requires accurate computation of spatial derivatives of K during PDE residual evaluation, which is handled automatically by automatic differentiation in the neural network framework.","critical_points: includes -div(k grad h)=f residual; includes boundary-condition enforcement; accounts for spatially varying coefficient and flux; includes heterogeneous permeability coefficient in PDE residual || canonical_pde: -div(k(x,y) * grad(h(x,y))) = f(x,y), with heterogeneous k known in the reference setting || constraints: boundary_conditions: boundary conditions are available | coefficient_field: heterogeneous permeability is known for the pilot reference; this task is forward modeling, not inverse permeability estimation || reference_conditions: boundary: available boundary conditions | coefficient: known heterogeneous permeability field || scoring_note: Full-credit plans should treat k(x,y) as known heterogeneous input unless the public task explicitly asks for inversion. Penalize unsupported inverse reinterpretations. || facet_cap_rules: answer gives only a generic PINN workflow without task-specific residuals, constraints, or risks => max 3. Generic correctness should not receive full credit in a task-specific planning benchmark.; ignores flux consistency => max 3. Flux is physically central in heterogeneous Darcy flow.","AUTO_REVIEW: schema_valid=True | mentions cues: pde, residual, dirichlet, neumann, constraint, conservation, mass | check possible missing cues: equation, initial, boundary, periodic, divergence, incompressible | This is a preliminary reading aid, not an automatic score.",0=遗漏或写错核心物理约束；1=只泛泛说满足 PDE；2=包含部分约束但漏 IC/BC/观测/特殊约束；3=主要 residual 与条件基本正确；4=明确给出 residual、作用区域、IC/BC/观测和物理假设；5=进一步识别兼容性、守恒、散度、变系数、正则性等任务特异要求。,4,,,TRUE,,runs/pilot_v0.3/normalized/deepseek_deepseek-v4-pro__canonical_v0.3.jsonl,4,core_cue_ratio=1.00; reference_item_match=3/9
hard_darcy_heterogeneous_019,hard,porous_media,heterogeneous_coefficient_field,Darcy flow,deepseek/deepseek-v4-pro,canonical_v0.3,Model Choice,model_choice,"A standard physics-informed neural network (PINN) with a fully connected architecture (e.g., 4–6 hidden layers, each with 50–100 neurons, tanh activation) is chosen. The input is the spatial coordinate vector x, and the output is the predicted hydraulic head h(x). Justification: this is a forward elliptic PDE problem with known coefficient field; the PINN directly approximates the solution without needing a separate network for K, and the architecture is sufficient for smooth solutions typically arising from Darcy flow, though sharp K contrasts may require adaptive/curriculum training or Fourier feature embeddings.","critical_points: chooses coefficient-aware PINN/neural field; does not turn task into inverse permeability recovery without evidence || acceptable_model_choices: PINN with heterogeneous coefficient input; physics-informed neural field conditioned on k(x,y); operator model only if many permeability fields are considered || scoring_note: Full-credit plans should treat k(x,y) as known heterogeneous input unless the public task explicitly asks for inversion. Penalize unsupported inverse reinterpretations. || facet_cap_rules: answer gives only a generic PINN workflow without task-specific residuals, constraints, or risks => max 3. Generic correctness should not receive full credit in a task-specific planning benchmark.; treats permeability as constant or unknown inverse target => max 2. The public task says the heterogeneous permeability field is known.","AUTO_REVIEW: schema_valid=True | mentions cues: pinn, physics-informed, neural, fourier, architecture, network | check possible missing cues: mlp, operator, siren, domain decomposition, weak | This is a preliminary reading aid, not an automatic score.",0=无合适模型；1=泛称 NN/PINN；2=模型可行但理由弱；3=模型类别、输入输出和基本理由正确；4=架构与 PDE 类型、数据、导数、约束和正/反问题匹配；5=能针对高频、刚性、守恒、多尺度、复杂几何或可辨识性做任务感知选择。,4,,,TRUE,,runs/pilot_v0.3/normalized/deepseek_deepseek-v4-pro__canonical_v0.3.jsonl,4,core_cue_ratio=1.00; reference_item_match=3/5
hard_darcy_heterogeneous_019,hard,porous_media,heterogeneous_coefficient_field,Darcy flow,deepseek/deepseek-v4-pro,canonical_v0.3,Training Strategy,training_strategy,"Collocation points for PDE residual are sampled uniformly or using Latin Hypercube over the interior, while boundary points are sampled on each boundary segment. If BC types differ, separate sampling is used. Loss terms: PDE residual loss, Dirichlet BC loss, and Neumann BC loss (with normal flux computed from ∇h). Losses are weighted, initially equal, then adaptively balanced using e.g., learning rate annealing or gradient statistics. Optimization: Adam (learning rate 1e-3) for global search, followed by L-BFGS for refinement. If K has high contrast, train in stages with increasing collocation point density near contrasts. Validation: compute residual L2 norm on a separate dense point set; if a reference high-fidelity numerical solution (e.g., finite element) is available, compare pointwise relative L2 error. Early stopping based on validation residual threshold.","critical_points: samples more densely near coefficient jumps or high gradients; normalizes permeability and coordinates; balances residual and boundary losses || expected_loss_terms: Darcy residual loss using spatially varying k(x,y); boundary condition loss; optional data loss if hydraulic-head observations are provided; heterogeneous coefficient residual || expected_training_strategy: include the known heterogeneous coefficient inside the residual; sample more densely where permeability varies rapidly; normalize coefficient and coordinates; avoid treating this pilot task as inverse permeability recovery unless observations and unknown k are explicitly stated || scoring_note: Full-credit plans should treat k(x,y) as known heterogeneous input unless the public task explicitly asks for inversion. Penalize unsupported inverse reinterpretations. || facet_cap_rules: answer gives only a generic PINN workflow without task-specific residuals, constraints, or risks => max 3. Generic correctness should not receive full credit in a task-specific planning benchmark.","AUTO_REVIEW: schema_valid=True | mentions cues: loss, residual, initial, boundary, sampling, collocation, adam, l-bfgs, weight, adaptive | check possible missing cues: data, optimizer, normalize | This is a preliminary reading aid, not an automatic score.",0=无可用训练方案；1=只泛称训练/最小化误差；2=有部分 loss 但漏关键项；3=包含 PDE、IC/BC/数据 loss、采样和优化；4=含归一化、Adam+L-BFGS、loss balancing、稳定性或监控；5=针对刚性、高频、长时程、边界层、多尺度、inverse/noisy 等困难给出具体训练策略。,3,,,TRUE,,runs/pilot_v0.3/normalized/deepseek_deepseek-v4-pro__canonical_v0.3.jsonl,3,core_cue_ratio=1.00; reference_item_match=2/11
hard_darcy_heterogeneous_019,hard,porous_media,heterogeneous_coefficient_field,Darcy flow,deepseek/deepseek-v4-pro,canonical_v0.3,Validation Failure Risks,validation_failure_risks,"Major risks include: (1) high K heterogeneities causing steep gradients in h that the smooth NN fails to capture, leading to large local errors; (2) insufficient sampling in regions near boundaries or strong K variations, causing poor learning of critical features; (3) imbalance between PDE and boundary losses may cause violations at boundaries; (4) without any observational data for h, the solution is entirely driven by BCs and the PDE, so any inaccuracies in BC specification or K field propagate directly into the solution; (5) convergence to non-physical local minima due to the non-convex loss landscape; (6) scaling of inputs (coordinates and K) can slow training—normalization is essential; (7) even with successful training, the neural network may slightly violate mass conservation in critical subdomains, requiring a posteriori error checks.","critical_points: checks hydraulic-head error; checks residual and boundary error; checks flux consistency across heterogeneous regions || expected_validation: hydraulic head error against numerical reference; Darcy residual; boundary error; flux consistency across heterogeneous regions || failure_traps: treats permeability as constant; turns the task into inverse permeability estimation without evidence; omits boundary conditions; ignores heterogeneity-related sampling; assumes constant permeability despite heterogeneity || scoring_note: Full-credit plans should treat k(x,y) as known heterogeneous input unless the public task explicitly asks for inversion. Penalize unsupported inverse reinterpretations. || facet_cap_rules: answer gives only a generic PINN workflow without task-specific residuals, constraints, or risks => max 3. Generic correctness should not receive full credit in a task-specific planning benchmark.; ignores flux consistency => max 3. Flux is physically central in heterogeneous Darcy flow.","AUTO_REVIEW: schema_valid=True | mentions cues: error, risk, conservation | check possible missing cues: validate, validation, residual, compare, failure, identifiability, divergence, stability | This is a preliminary reading aid, not an automatic score.",0=无验证或风险分析；1=泛泛说检查精度；2=有部分验证但不任务特异；3=包含参考解/held-out/residual/IC-BC 检查和常见 PINN 风险；4=包含任务特异物理一致性指标与失败模式；5=深入说明不可验证内容、可辨识性、缺失条件、高频/守恒/散度/刚性等细节风险。,4,,,TRUE,,runs/pilot_v0.3/normalized/deepseek_deepseek-v4-pro__canonical_v0.3.jsonl,4,core_cue_ratio=1.00; reference_item_match=5/12
hard_helmholtz_high_frequency_020,hard,wave_physics,high_frequency_frequency_domain_modeling,Helmholtz equation,deepseek/deepseek-v4-pro,canonical_v0.3,Problem Formalization,problem_formalization,"We solve the complex-valued frequency-domain Helmholtz equation ∇²u + k²u = f in a bounded 2D domain Ω, with prescribed boundary data on ∂Ω and a known source f. The wavenumber k is large relative to domain size, making the solution highly oscillatory. Missing specifications include the exact boundary condition type (Dirichlet, Neumann, or Robin), geometry of Ω, whether k is constant or spatially varying, and the nature of the boundary data (complex values). These influence network architecture (e.g., encoding of geometry) and the weighting of boundary loss terms.","critical_points: identifies complex-valued frequency-domain Helmholtz problem; states scalar wave field with real and imaginary components or complex representation; recognizes short-wavelength phase-sensitive regime; does not introduce time or initial conditions || variables: x; y; u(x,y); k || known_parameters: wave number k = 20; source term f(x,y)=sin(pi*x)*sin(pi*y) || unknowns: u(x,y) || domain_spec: space: (x,y) in [0,1]^2 | time: frequency-domain, not time-dependent || parameter_values: k: 20 | source: sin(pi*x)*sin(pi*y) || scoring_note: Full-credit plans should go beyond naming Fourier/SIREN. They must address complex-valued representation, wavelength-scaled sampling, and phase-aware validation. || facet_cap_rules: answer gives only a generic PINN workflow without task-specific residuals, constraints, or risks => max 3. Generic correctness should not receive full credit in a task-specific planning benchmark.; treats Helmholtz as time-dependent wave propagation => max 2. The task is frequency-domain.; uses real-only scalar formulation without addressing complex phase => max 3. The public v0.3 task explicitly asks for a complex-valued frequency-domain field.","AUTO_REVIEW: schema_valid=True | mentions cues: known, domain, geometry, missing | check possible missing cues: unknown, parameter, field, forward, inverse, variable, identify | This is a preliminary reading aid, not an automatic score.",0=无可用形式化；1=只复述题面；2=识别部分变量/目标但有重大遗漏；3=基本正确但遗漏数据角色、任务类型、已知/未知区分或缺失规格；4=明确区分未知量、已知输入、数据/观测、域和任务目标，但仍缺少一个任务特异建模决策或缺失信息处理；5=完整精确，明确 forward/inverse/data-assimilation/surrogate 目标，区分已知/未知/待推断参数，并可执行地处理缺失规格且不编造条件。,5,,,TRUE,,runs/pilot_v0.3/normalized/deepseek_deepseek-v4-pro__canonical_v0.3.jsonl,5,core_cue_ratio=1.00; reference_item_match=4/4
hard_helmholtz_high_frequency_020,hard,wave_physics,high_frequency_frequency_domain_modeling,Helmholtz equation,deepseek/deepseek-v4-pro,canonical_v0.3,Physics Constraints,physics_constraints,"The complex PDE is separated into real and imaginary parts, yielding two coupled real equations. The physics loss enforces the residual for both components at interior collocation points, while the data loss matches the prescribed boundary values. A critical constraint is resolving the rapid oscillations: the sampling density must be at least several points per wavelength to avoid aliasing. Weighting between interior and boundary losses must be carefully tuned; often the PDE loss dominates early training, so dynamic weighting or causal learning is needed. The phase and amplitude accuracy implies the loss should be based on the complex L2 norm, not separate component errors.","critical_points: includes Helmholtz residual with source term; handles complex residual and prescribed boundary data; does not invent initial conditions; distinguishes phase and amplitude behavior || canonical_pde: complex-valued Helmholtz equation Delta u + k^2 n(x,y)^2 u = f on a bounded 2D domain, with short wavelength relative to the domain size in the private reference setting || constraints: boundary_conditions: homogeneous Dirichlet boundary condition u=0 on the boundary of [0,1]^2 | geometry: [0,1]^2 square domain for the private reference setting || reference_conditions: boundary: u=0 on boundary of [0,1]^2 | geometry: unit square || scoring_note: Full-credit plans should go beyond naming Fourier/SIREN. They must address complex-valued representation, wavelength-scaled sampling, and phase-aware validation. || facet_cap_rules: answer gives only a generic PINN workflow without task-specific residuals, constraints, or risks => max 3. Generic correctness should not receive full credit in a task-specific planning benchmark.; treats Helmholtz as time-dependent wave propagation => max 2. The task is frequency-domain.; uses real-only scalar formulation without addressing complex phase => max 3. The public v0.3 task explicitly asks for a complex-valued frequency-domain field.","AUTO_REVIEW: schema_valid=True | mentions cues: pde, residual, equation, boundary, constraint | check possible missing cues: initial, dirichlet, neumann, periodic, conservation, divergence, incompressible, mass | This is a preliminary reading aid, not an automatic score.",0=遗漏或写错核心物理约束；1=只泛泛说满足 PDE；2=包含部分约束但漏 IC/BC/观测/特殊约束；3=主要 residual 与条件基本正确；4=明确给出 residual、作用区域、IC/BC/观测和物理假设；5=进一步识别兼容性、守恒、散度、变系数、正则性等任务特异要求。,4,,,TRUE,,runs/pilot_v0.3/normalized/deepseek_deepseek-v4-pro__canonical_v0.3.jsonl,4,core_cue_ratio=1.00; reference_item_match=7/11
hard_helmholtz_high_frequency_020,hard,wave_physics,high_frequency_frequency_domain_modeling,Helmholtz equation,deepseek/deepseek-v4-pro,canonical_v0.3,Model Choice,model_choice,"A physics-informed neural network with two output heads (real and imaginary parts of u) or one head with complex-valued weights. To mitigate spectral bias and capture high-frequency waves, we employ a Fourier feature mapping or a SIREN (sinusoidal activation) network. A fully connected architecture with input features (x, y) mapped through sin/cos features with randomly sampled frequencies up to the Nyquist limit of the expected solution is suitable. Such networks overcome the low-frequency preference of standard MLPs and can represent oscillatory solutions efficiently. The network size scales with the wavenumber; wider and deeper networks may be needed for very short wavelengths.","critical_points: explicitly addresses high-frequency spectral bias; chooses complex-capable output representation; uses Fourier features, SIREN, multiscale PINN, domain decomposition, frequency curriculum, or hybrid method with justification || acceptable_model_choices: PINN with Fourier features; frequency-aware PINN; domain-decomposition PINN; hybrid numerical-neural method; Fourier PINN; SIREN || scoring_note: Full-credit plans should go beyond naming Fourier/SIREN. They must address complex-valued representation, wavelength-scaled sampling, and phase-aware validation. || facet_cap_rules: answer gives only a generic PINN workflow without task-specific residuals, constraints, or risks => max 3. Generic correctness should not receive full credit in a task-specific planning benchmark.; mentions a high-frequency architecture but omits complex-valued representation, points-per-wavelength sampling, or phase validation => max 3. Naming Fourier features is insufficient for short-wavelength Helmholtz planning.","AUTO_REVIEW: schema_valid=True | mentions cues: physics-informed, neural, mlp, fourier, siren, architecture, network | check possible missing cues: pinn, operator, domain decomposition, weak | This is a preliminary reading aid, not an automatic score.",0=无合适模型；1=泛称 NN/PINN；2=模型可行但理由弱；3=模型类别、输入输出和基本理由正确；4=架构与 PDE 类型、数据、导数、约束和正/反问题匹配；5=能针对高频、刚性、守恒、多尺度、复杂几何或可辨识性做任务感知选择。,5,,,TRUE,,runs/pilot_v0.3/normalized/deepseek_deepseek-v4-pro__canonical_v0.3.jsonl,5,core_cue_ratio=1.00; reference_item_match=6/9
hard_helmholtz_high_frequency_020,hard,wave_physics,high_frequency_frequency_domain_modeling,Helmholtz equation,deepseek/deepseek-v4-pro,canonical_v0.3,Training Strategy,training_strategy,"Use a two-stage optimization: first Adam to escape poor local minima, then L-BFGS for fine convergence. Collocation points are sampled uniformly but with a density guaranteeing 10+ points per minimum wavelength. Boundary points are sampled analogously. The total loss is a weighted sum L = L_PDE + λ L_BC, where λ is adaptively tuned (e.g., using NTK weighting or manual ramping). To enforce phase accuracy, we monitor the complex L2 error on a validation set and possibly add a phase-gradient term. Training may incorporate curriculum learning: start with a smoothed (lower-frequency) problem or larger loss on phase-coherent regions. Validation uses a high-resolution reference solution (e.g., finite element) to compute relative L2 errors in amplitude |u| and phase arg(u) separately.","critical_points: samples sufficient points per wavelength; balances residual and boundary losses; uses high-frequency features or domain/frequency curriculum; normalizes wavenumber-scaled terms and monitors phase/amplitude || expected_loss_terms: complex Helmholtz residual loss, implemented through real and imaginary components or complex autodiff; boundary condition loss for prescribed complex boundary data; source term residual consistency; optional data loss if observations are provided; phase and amplitude diagnostic losses if reference data are available || expected_training_strategy: represent complex-valued fields explicitly, for example with two outputs for real and imaginary parts; address high-frequency spectral bias without relying on a plain low-frequency MLP; sample enough collocation points per wavelength and near boundaries; use Fourier features, sinusoidal activations, multiscale architectures, domain decomposition, or frequency curriculum as justified choices; normalize coordinates and wavenumber-scaled residuals; monitor phase and amplitude errors separately || scoring_note: Full-credit plans should go beyond naming Fourier/SIREN. They must address complex-valued representation, wavelength-scaled sampling, and phase-aware validation. || facet_cap_rules: answer gives only a generic PINN workflow without task-specific residuals, constraints, or risks => max 3. Generic correctness should not receive full credit in a task-specific planning benchmark.; mentions a high-frequency architecture but omits complex-valued representation, points-per-wavelength sampling, or phase validation => max 3. Naming Fourier features is insufficient for short-wavelength Helmholtz planning.; training plan does not scale sampling with wavelength or wavenumber => max 3. Short wavelengths require adequate points per wavelength and phase-aware validation.","AUTO_REVIEW: schema_valid=True | mentions cues: loss, boundary, collocation, adam, l-bfgs, weight, adaptive | check possible missing cues: residual, data, initial, sampling, optimizer, normalize | This is a preliminary reading aid, not an automatic score.",0=无可用训练方案；1=只泛称训练/最小化误差；2=有部分 loss 但漏关键项；3=包含 PDE、IC/BC/数据 loss、采样和优化；4=含归一化、Adam+L-BFGS、loss balancing、稳定性或监控；5=针对刚性、高频、长时程、边界层、多尺度、inverse/noisy 等困难给出具体训练策略。,5,,,TRUE,,runs/pilot_v0.3/normalized/deepseek_deepseek-v4-pro__canonical_v0.3.jsonl,5,core_cue_ratio=1.00; reference_item_match=10/15
hard_helmholtz_high_frequency_020,hard,wave_physics,high_frequency_frequency_domain_modeling,Helmholtz equation,deepseek/deepseek-v4-pro,canonical_v0.3,Validation Failure Risks,validation_failure_risks,"Primary risks stem from the network's inability to resolve high-frequency details (spectral bias), leading to large phase errors and amplitude damping. The optimizer may converge to a local minimum that satisfies the PDE only in a coarse sense, ignoring fine oscillations. Insufficient collocation points cause aliasing and spurious solutions. Boundary data overfitting can degrade interior accuracy if λ is too large. The complex loss landscape is highly non-convex; weight balancing is critical—misweighting stalls convergence. Even with Fourier features, very large wavenumbers may exceed representational capacity, causing failure. Validation metrics must detect these failures: if the phase error exceeds a fraction of a wavelength or the amplitude error grows with k, the model is unreliable.","critical_points: checks residual and boundary error; checks phase and amplitude error; checks pollution/dispersion error; tests sensitivity to collocation density or wavenumber || expected_validation: complex residual error; boundary error; phase error; amplitude error; pollution or dispersion error relative to a numerical wave solver; sensitivity to points per wavelength and wavenumber || failure_traps: treats the field as real-valued without justification; treats Helmholtz as a time-domain wave equation; mentions Fourier features or SIREN but gives no points-per-wavelength or phase validation plan; uses only a plain tanh PINN despite short wavelengths; uses too sparse collocation for the wavelength; reports only global MSE without phase or residual diagnostics; omits boundary data handling || scoring_note: Full-credit plans should go beyond naming Fourier/SIREN. They must address complex-valued representation, wavelength-scaled sampling, and phase-aware validation. || facet_cap_rules: answer gives only a generic PINN workflow without task-specific residuals, constraints, or risks => max 3. Generic correctness should not receive full credit in a task-specific planning benchmark.; mentions a high-frequency architecture but omits complex-valued representation, points-per-wavelength sampling, or phase validation => max 3. Naming Fourier features is insufficient for short-wavelength Helmholtz planning.; uses real-only scalar formulation without addressing complex phase => max 3. The public v0.3 task explicitly asks for a complex-valued frequency-domain field.; training plan does not scale sampling with wavelength or wavenumber => max 3. Short wavelengths require adequate points per wavelength and phase-aware validation.","AUTO_REVIEW: schema_valid=True | mentions cues: validation, error, risk, failure | check possible missing cues: validate, residual, compare, identifiability, conservation, divergence, stability, reference | This is a preliminary reading aid, not an automatic score.",0=无验证或风险分析；1=泛泛说检查精度；2=有部分验证但不任务特异；3=包含参考解/held-out/residual/IC-BC 检查和常见 PINN 风险；4=包含任务特异物理一致性指标与失败模式；5=深入说明不可验证内容、可辨识性、缺失条件、高频/守恒/散度/刚性等细节风险。,5,,,TRUE,,runs/pilot_v0.3/normalized/deepseek_deepseek-v4-pro__canonical_v0.3.jsonl,5,core_cue_ratio=1.00; reference_item_match=13/17
hard_plus_helmholtz_staircase_021,hard_plus,wave_physics,complex_geometry_high_frequency_modeling,High-frequency Helmholtz equation in staircase geometry,deepseek/deepseek-v4-pro,canonical_v0.3,Problem Formalization,problem_formalization,"Solve the Helmholtz equation Δu + k²u = f in a 2D domain Ω shaped as a staircase (piecewise constant boundaries with re‑entrant corners). The source f is known but unspecified; boundary conditions (likely Dirichlet, Neumann, or radiation) are known but unspecified; the wavenumber k is large (high‑frequency). Because full specification is missing, the workflow must be adaptable to any f, BCs, and exact Ω. The solution u is complex‑valued and highly oscillatory, with possible singular behaviour at corners.","critical_points: identifies high-frequency Helmholtz in complex staircase geometry; states scalar frequency-domain field; recognizes corners/nontrivial boundaries and oscillations || variables: x; y; u(x,y); k || known_parameters: high wave number k; source term f; staircase geometry and boundary description || unknowns: u(x,y) || domain_spec:  || parameter_values:  || scoring_note: Award high model-choice credit only if the plan explains why a standard PINN is risky for high-frequency Helmholtz and proposes frequency-aware or decomposed alternatives. || facet_cap_rules: answer gives only a generic PINN workflow without task-specific residuals, constraints, or risks => max 3. Generic correctness should not receive full credit in a task-specific planning benchmark.","AUTO_REVIEW: schema_valid=True | mentions cues: known, domain, missing | check possible missing cues: unknown, parameter, geometry, field, forward, inverse, variable, identify | This is a preliminary reading aid, not an automatic score.",0=无可用形式化；1=只复述题面；2=识别部分变量/目标但有重大遗漏；3=基本正确但遗漏数据角色、任务类型、已知/未知区分或缺失规格；4=明确区分未知量、已知输入、数据/观测、域和任务目标，但仍缺少一个任务特异建模决策或缺失信息处理；5=完整精确，明确 forward/inverse/data-assimilation/surrogate 目标，区分已知/未知/待推断参数，并可执行地处理缺失规格且不编造条件。,4,,,TRUE,,runs/pilot_v0.3/normalized/deepseek_deepseek-v4-pro__canonical_v0.3.jsonl,4,"core_cue_ratio=1.00; reference_item_match=2/3; pf_strict_cap<=4: 5 requires known/unknown split, task type, missing-spec handling, task-specific decision, and high reference match"
hard_plus_helmholtz_staircase_021,hard_plus,wave_physics,complex_geometry_high_frequency_modeling,High-frequency Helmholtz equation in staircase geometry,deepseek/deepseek-v4-pro,canonical_v0.3,Physics Constraints,physics_constraints,"Enforce the PDE residual (Δu + k²u – f) at interior collocation points via a physics‑informed loss. Impose boundary conditions (e.g. Dirichlet: u = g, Neumann: ∂ₙu = h, or absorbing) as additional loss terms. Since k is large, standard loss minimisation suffers from spectral bias; thus the loss must be designed to capture high‑frequency components, e.g. by using a Fourier feature mapping or by transforming the problem to the frequency domain. Sharp corners may require locally refined collocation point sets to penalise residual strongly near geometric singularities.","critical_points: includes Helmholtz residual; handles boundary conditions on staircase geometry; uses geometry mask/SDF/mesh/boundary sampling; does not assume simple rectangle || canonical_pde: Delta u + k^2 * u = f in a 2D staircase-shaped domain, with high wave number k in the private reference setting || constraints: geometry: 2D staircase-shaped domain with corners or non-smooth boundaries | boundary_conditions: prescribed Dirichlet, Neumann, or impedance conditions depending on the physical setup | frequency_domain: time-independent Helmholtz setting || reference_conditions:  || scoring_note: Award high model-choice credit only if the plan explains why a standard PINN is risky for high-frequency Helmholtz and proposes frequency-aware or decomposed alternatives. || facet_cap_rules: answer gives only a generic PINN workflow without task-specific residuals, constraints, or risks => max 3. Generic correctness should not receive full credit in a task-specific planning benchmark.; ignores staircase geometry => max 2. Geometry is a core stress factor.","AUTO_REVIEW: schema_valid=True | mentions cues: pde, residual, boundary, dirichlet, neumann | check possible missing cues: equation, initial, periodic, constraint, conservation, divergence, incompressible, mass | This is a preliminary reading aid, not an automatic score.",0=遗漏或写错核心物理约束；1=只泛泛说满足 PDE；2=包含部分约束但漏 IC/BC/观测/特殊约束；3=主要 residual 与条件基本正确；4=明确给出 residual、作用区域、IC/BC/观测和物理假设；5=进一步识别兼容性、守恒、散度、变系数、正则性等任务特异要求。,4,,,TRUE,,runs/pilot_v0.3/normalized/deepseek_deepseek-v4-pro__canonical_v0.3.jsonl,4,core_cue_ratio=1.00; reference_item_match=5/11
hard_plus_helmholtz_staircase_021,hard_plus,wave_physics,complex_geometry_high_frequency_modeling,High-frequency Helmholtz equation in staircase geometry,deepseek/deepseek-v4-pro,canonical_v0.3,Model Choice,model_choice,"A standard PINN (MLP with tanh/relu) is insufficient because tanh networks are biased towards low frequencies, making it hard to approximate the highly oscillatory Helmholtz solution, especially when k is large. Moreover, corner singularities cause large gradients that vanilla pointwise residual losses fail to capture. We therefore choose a PINN with a random Fourier feature input mapping (or SIREN) to allow high‑frequency learning, and use two output heads for the real and imaginary parts of u. Optionally, a domain‑decomposed scheme with separate networks for smooth subregions (away from corners) and specialised corner blocks can further improve accuracy. Hard boundary constraints via a cut‑off function or distance transform can enforce BCs exactly at corners where meshless methods struggle.","critical_points: explains why standard PINN may fail; proposes Fourier/SIREN/multiscale/domain-decomposition or hybrid FEM-PINN approach; uses domain decomposition or boundary-aware architecture; employs high-frequency-aware network || acceptable_model_choices: Fourier-feature PINN; SIREN or sinusoidal network PINN; domain-decomposition PINN; geometry-aware PINN with boundary sampling or signed-distance functions; hybrid FEM/PINN method; SIREN or Fourier PINN || scoring_note: Award high model-choice credit only if the plan explains why a standard PINN is risky for high-frequency Helmholtz and proposes frequency-aware or decomposed alternatives. || facet_cap_rules: answer gives only a generic PINN workflow without task-specific residuals, constraints, or risks => max 3. Generic correctness should not receive full credit in a task-specific planning benchmark.; plain PINN without high-frequency mitigation => max 3. Frequency-aware methods are expected for high score.","AUTO_REVIEW: schema_valid=True | mentions cues: pinn, mlp, fourier, siren, network | check possible missing cues: physics-informed, neural, operator, architecture, domain decomposition, weak | This is a preliminary reading aid, not an automatic score.",0=无合适模型；1=泛称 NN/PINN；2=模型可行但理由弱；3=模型类别、输入输出和基本理由正确；4=架构与 PDE 类型、数据、导数、约束和正/反问题匹配；5=能针对高频、刚性、守恒、多尺度、复杂几何或可辨识性做任务感知选择。,5,,,TRUE,,runs/pilot_v0.3/normalized/deepseek_deepseek-v4-pro__canonical_v0.3.jsonl,5,core_cue_ratio=1.00; reference_item_match=8/10
