task_id,difficulty,domain,task_type,pde_system,model,prompt_setting,facet,facet_id,model_answer,reference_answer,assistant_view,scoring_standard,human_score_0_5,human_error_tags,human_notes,schema_valid,parse_error,normalized_file
hard_navier_stokes_2d_018,hard,fluid_dynamics,forward_or_data_assimilation,2D incompressible Navier-Stokes equations,deepseek-v4-flash,canonical_v0.4,Training Strategy,training_strategy,"The total loss is L = λ_data L_data + λ_mom L_mom + λ_div L_div + λ_bc L_bc + λ_p L_p, where L_data is MSE on observed velocity, L_mom is MSE of momentum residuals, L_div is MSE of ∇·u, L_bc is MSE on known boundary/initial conditions, and L_p is a penalty for the pressure constant (e.g., L_p = (mean(p))^2). Collocation points are sampled via Latin hypercube over Ω × [0,T]. Adaptive loss balancing (e.g., learning rate annealing based on gradient statistics) is used to set the λ weights. To monitor divergence drift, we compute the average and maximum absolute ∇·u on a separate validation set at regular intervals; if the average divergence exceeds a threshold (e.g., 1e-4 relative to velocity scale), we increase λ_div or restart with adjusted weights. Optimization proceeds first with Adam then L-BFGS.","critical_points: balances data, momentum, and continuity losses; uses nondimensionalization/Re information; samples near boundaries or vortical regions; requests missing BC details || expected_loss_terms: x-momentum residual loss; y-momentum residual loss; incompressibility residual loss; velocity data loss; boundary condition loss; initial condition loss if transient; momentum residual loss; continuity residual loss; measurement data loss for velocity; pressure regularization loss || expected_training_strategy: represent pressure even if unobserved; enforce divergence-free constraint directly or through streamfunction; balance data, momentum, and continuity losses; use nondimensionalization with Re=100; consider residual-based sampling near vortices or boundaries; request BC details if not specified; include pressure as trainable output; use data points to anchor velocity field; balance data loss and PDE residuals || scoring_note: Do not require exact private BC from the public task. Full-credit plans must include pressure, incompressibility, velocity data loss, and boundary/initial handling conditional on available details. || facet_cap_rules: answer gives only a generic PINN workflow without task-specific residuals, constraints, or risks => max 3. Generic correctness should not receive full credit in a task-specific planning benchmark.; outputs pressure but neither fixes a gauge (reference point, zero-mean constraint, or boundary pressure condition) nor adopts a pressure-free formulation => max 3. Un-gauged pressure makes the optimization problem degenerate.","AUTO_REVIEW: schema_valid=True | mentions cues: loss, residual, data, initial, boundary, collocation, adam, l-bfgs, weight, adaptive | check possible missing cues: sampling, optimizer, normalize | This is a preliminary reading aid, not an automatic score.",0=无可用训练方案；1=只泛称训练/最小化误差；2=有部分 loss 但漏关键项；3=包含 PDE、IC/BC/数据 loss、采样和优化；4=含归一化、Adam+L-BFGS、loss balancing、稳定性或监控；5=针对刚性、高频、长时程、边界层、多尺度、inverse/noisy 等困难给出具体训练策略。,,,,True,,runs/explore_stability_20260714/sample1/normalized/deepseek-v4-flash__canonical_v0.4.jsonl
hard_navier_stokes_2d_018,hard,fluid_dynamics,forward_or_data_assimilation,2D incompressible Navier-Stokes equations,deepseek-v4-flash,canonical_v0.4,Validation Failure Risks,validation_failure_risks,"Spurious pressure modes: The only continuous mode that leaves velocity fit unchanged is a constant pressure shift (∇p'=0 → p'=const). Detection: (1) Check that the imposed zero-mean or point constraint is satisfied (e.g., computed mean pressure is negligibly small). (2) Verify that momentum residuals are insensitive to adding a constant; a constant shift does not change residuals, so this test alone cannot detect it — hence the explicit constraint is essential. (3) Evaluate the pressure Poisson residual (Δp + ∇·(u·∇u - νΔu)); a constant shift also satisfies it, so no detection from that. Non-constant spurious modes cannot exist because they would create nonzero ∇p that violates momentum residuals (unless the network incorrectly cancels them, but then momentum residuals would be high). To guard against such pathological cases, we compute the gradient of pressure and check consistency with the momentum equation at every point; if ∇p deviates from the expected value, residuals will be large. Finally, we monitor the ratio of pressure gradient magnitude to the other terms in the momentum equation to ensure the pressure field is physically meaningful.","critical_points: checks held-out velocity error; checks divergence error; checks momentum residual and boundary consistency; evaluates pressure consistency if reference is available || expected_validation: held-out velocity error; divergence error; momentum residual; boundary error; pressure consistency if reference is available; qualitative vortex or flow-structure agreement || failure_traps: omits pressure; omits incompressibility; uses scalar PDE formulation; does not address partial observations; hallucinates boundary details without noting assumptions; ignores continuity equation; does not incorporate observed velocity data; assumes zero pressure field without justification; no pressure gauge fixing; claims absolute pressure from velocity data; soft divergence penalty without monitoring || scoring_note: Do not require exact private BC from the public task. Full-credit plans must include pressure, incompressibility, velocity data loss, and boundary/initial handling conditional on available details. || facet_cap_rules: answer gives only a generic PINN workflow without task-specific residuals, constraints, or risks => max 3. Generic correctness should not receive full credit in a task-specific planning benchmark.; incompressibility is enforced only as a soft penalty and validation includes no divergence monitoring => max 3. Soft constraints require monitoring; otherwise divergence drift is invisible.","AUTO_REVIEW: schema_valid=True | mentions cues: residual | check possible missing cues: validate, validation, error, compare, risk, failure, identifiability, conservation | This is a preliminary reading aid, not an automatic score.",0=无验证或风险分析；1=泛泛说检查精度；2=有部分验证但不任务特异；3=包含参考解/held-out/residual/IC-BC 检查和常见 PINN 风险；4=包含任务特异物理一致性指标与失败模式；5=深入说明不可验证内容、可辨识性、缺失条件、高频/守恒/散度/刚性等细节风险。,,,,True,,runs/explore_stability_20260714/sample1/normalized/deepseek-v4-flash__canonical_v0.4.jsonl
easy_wave_1d_icbc_002,easy,wave_propagation,forward_pde_solving,1D wave equation,deepseek-v4-pro,canonical_v0.4,Problem Formalization,problem_formalization,"We model the transverse displacement u(x,t) of a uniform vibrating string on x ∈ [0,L] and t ∈ [0,T] with fixed ends u(0,t)=0, u(L,t)=0. The governing PDE is the 1D wave equation u_tt = c² u_xx, where wave speed c > 0 is known. The initial conditions are given as measured data: u(x,0) = f(x) (displacement) and u_t(x,0) = g(x) (velocity). The measurements may not exactly satisfy the boundary conditions at the corners (f(0)=f(L)=0, g(0)=g(L)=0), leading to a compatibility mismatch.","critical_points: identifies a 1D second-order wave equation; states displacement u(x,t) as the unknown; recognizes known wave speed and forward-solve setting; explicitly list both initial displacement and initial velocity conditions || variables: x; t; u(x,t) || known_parameters: c = 1.0 || unknowns: u(x,t) || domain_spec: space: x in [0,1] | time: t in [0,1] || parameter_values: c: 1.0 || facet_cap_rules: answer gives only a generic PINN workflow without task-specific residuals, constraints, or risks => max 3. Generic correctness should not receive full credit in a task-specific planning benchmark.; the prompt states the initial data may be incompatible with the boundary conditions and the plan neither checks compatibility nor states a remedy => max 3. Corner compatibility is an announced part of the task specification.; the plan's forward/inverse declaration contradicts the task type of the specification => max 2. Wrong task type invalidates the formalization and the model framing (rubric v0.3 semantics).","AUTO_REVIEW: schema_valid=True | mentions cues: known | check possible missing cues: unknown, parameter, domain, geometry, field, forward, inverse, variable | This is a preliminary reading aid, not an automatic score.",0=无可用形式化；1=只复述题面；2=识别部分变量/目标但有重大遗漏；3=基本正确但遗漏数据角色、任务类型、已知/未知区分或缺失规格；4=明确区分未知量、已知输入、数据/观测、域和任务目标，但仍缺少一个任务特异建模决策或缺失信息处理；5=完整精确，明确 forward/inverse/data-assimilation/surrogate 目标，区分已知/未知/待推断参数，并可执行地处理缺失规格且不编造条件。,,,,True,,runs/explore_stability_20260714/sample1/normalized/deepseek-v4-pro__canonical_v0.4.jsonl
easy_wave_1d_icbc_002,easy,wave_propagation,forward_pde_solving,1D wave equation,deepseek-v4-pro,canonical_v0.4,Physics Constraints,physics_constraints,"The model must satisfy the wave equation u_tt = c² u_xx almost everywhere, the fixed-end boundary conditions u(0,t)=0, u(L,t)=0, and the two initial conditions u(x,0)=f(x) and u_t(x,0)=g(x). The ideal system conserves total mechanical energy E(t) = ½ ∫[0,L] ( (u_t)² + c² (u_x)² ) dx under these ideal conditions; this invariant will be monitored during validation.","critical_points: includes wave-equation residual with second time derivative; includes both initial displacement and initial velocity; includes fixed endpoint boundary conditions; enforces the initial velocity as a constraint on the time derivative of the network output (or hard-encodes it via a time-factor ansatz); addresses corner compatibility between initial data and endpoint conditions || canonical_pde: u_tt = c^2 * u_xx, with c = 1.0 || constraints: initial_condition: u(x,0)=sin(pi*x); u_t(x,0)=0 | boundary_conditions: u(0,t)=0; u(1,t)=0 || reference_conditions: initial: u(x,0)=sin(pi*x); u_t(x,0)=0 | boundary: u(0,t)=0; u(1,t)=0 | incompatible_validation_instance: u(x,0)=sin(pi*x)+0.05 with zero endpoint values (deliberately corner-incompatible; reserved for a future execution-validity round) || facet_cap_rules: answer gives only a generic PINN workflow without task-specific residuals, constraints, or risks => max 3. Generic correctness should not receive full credit in a task-specific planning benchmark.; enforces only the displacement initial condition, or treats the initial velocity as a value constraint on u rather than a constraint on the time derivative of the network output (or an equivalent hard-encoding) => max 2. The second IC of a second-order-in-time equation is derivative-level; a value treatment breaks characteristic propagation.","AUTO_REVIEW: schema_valid=True | mentions cues: equation, initial, boundary | check possible missing cues: pde, residual, dirichlet, neumann, periodic, constraint, conservation, divergence | This is a preliminary reading aid, not an automatic score.",0=遗漏或写错核心物理约束；1=只泛泛说满足 PDE；2=包含部分约束但漏 IC/BC/观测/特殊约束；3=主要 residual 与条件基本正确；4=明确给出 residual、作用区域、IC/BC/观测和物理假设；5=进一步识别兼容性、守恒、散度、变系数、正则性等任务特异要求。,,,,True,,runs/explore_stability_20260714/sample1/normalized/deepseek-v4-pro__canonical_v0.4.jsonl
easy_wave_1d_icbc_002,easy,wave_propagation,forward_pde_solving,1D wave equation,deepseek-v4-pro,canonical_v0.4,Model Choice,model_choice,"A physics-informed neural network (PINN) u_θ(x,t) is chosen. This flexible, mesh-free approximator naturally handles derivative-based initial conditions via automatic differentiation and can incorporate measurement data as soft constraints. The PDE, boundary, and initial conditions are enforced through loss terms. The network takes (x,t) as input and outputs displacement. Hard enforcement of Dirichlet BC can be achieved by multiplying the network output by a function vanishing at 0 and L (e.g., x(L−x)), ensuring exact boundary satisfaction, though this requires compatible initial data.","critical_points: chooses a PINN or equivalent model capable of second derivatives; does not reduce the problem to a first-order heat/advection equation || acceptable_model_choices: PINN; physics-informed neural network || facet_cap_rules: answer gives only a generic PINN workflow without task-specific residuals, constraints, or risks => max 3. Generic correctness should not receive full credit in a task-specific planning benchmark.; the plan's forward/inverse declaration contradicts the task type of the specification => max 2. Wrong task type invalidates the formalization and the model framing (rubric v0.3 semantics).","AUTO_REVIEW: schema_valid=True | mentions cues: pinn, physics-informed, neural, network | check possible missing cues: mlp, operator, fourier, siren, architecture, domain decomposition, weak | This is a preliminary reading aid, not an automatic score.",0=无合适模型；1=泛称 NN/PINN；2=模型可行但理由弱；3=模型类别、输入输出和基本理由正确；4=架构与 PDE 类型、数据、导数、约束和正/反问题匹配；5=能针对高频、刚性、守恒、多尺度、复杂几何或可辨识性做任务感知选择。,,,,True,,runs/explore_stability_20260714/sample1/normalized/deepseek-v4-pro__canonical_v0.4.jsonl
easy_wave_1d_icbc_002,easy,wave_propagation,forward_pde_solving,1D wave equation,deepseek-v4-pro,canonical_v0.4,Training Strategy,training_strategy,"(i) 
- Enforce u(x,0) = f(x) by a loss term L_IC_disp = MSE( u_θ(x,0) − f̃(x) ), where f̃ is a possibly corrected version of f.
- Enforce u_t(x,0) = g(x) by a derivative-level loss L_IC_vel = MSE( ∂_t u_θ(x,0) − g̃(x) ), using automatic differentiation to compute the time derivative at t=0. g̃ is the corrected initial velocity profile.
- Boundary conditions are imposed either via hard constraint (e.g., u_θ(x,t) = x(L−x)·NN(x,t)) or via loss L_BC = MSE( u_θ(0,t), 0 ) + MSE( u_θ(L,t), 0 ). Hard constraint is preferred to eliminate BC loss and simplify training.
- PDE residual loss L_PDE = MSE( ∂_tt u_θ − c² ∂_xx u_θ ) evaluated at interior collocation points.
- Training points: a set of interior points Ω sampled uniformly or via Latin hypercube, boundary points at x=0 and x=L for t∈[0,T], and initial points at t=0 for x∈[0,L].
(ii) Compatibility check: For the measured data, compute δ_f = max(|f(0)|, |f(L)|) and δ_g = max(|g(0)|, |g(L)|). If δ_f > ε or δ_g > ε (with ε = 1e-6, for instance), the data is deemed incompatible. The workflow then applies a localized boundary correction: within a narrow transition zone of width Δ near each endpoint, f and g are smoothly modified to exactly satisfy the boundary conditions. For example, multiply f(x) by a smooth bump function w(x) such that w(0)=0, w(L)=0, and w(x)=1 for x∈[Δ, L−Δ]; similarly for g(x). This yields compatible functions f̃ and g̃ that are used in the IC loss terms. If hard BC is used, f̃ and g̃ must be also compatible with the hard multiplication factor (e.g., f̃(x) must vanish at ends as required); the correction ensures this.
(iii) Physical invariants: During validation, monitor the total energy E(t) computed via numerical integration at several time snapshots. The relative violation ΔE = |E(t)−E(0)|/E(0) should remain below a tolerance, e.g., 1e-4, indicating that the solution obeys the ideal conservative dynamics. Additionally, compute the maximum PDE residual and IC/BC residuals to verify convergence.","critical_points: uses autodiff for second temporal and spatial derivatives; balances PDE, two IC terms, and BC losses; mentions phase-aware or time-propagation stability considerations; samples separate collocation points for initial displacement and initial velocity; uses two-stage optimization (e.g., Adam then L-BFGS) || expected_loss_terms: PDE residual loss; initial displacement loss; initial velocity loss; Dirichlet boundary loss || expected_training_strategy: sample collocation points in space-time; use automatic differentiation for second time and spatial derivatives; balance PDE, initial, and boundary losses; consider curriculum or residual-based sampling for wave propagation; sample separate sets of points for initial displacement and initial velocity; use multi-stage optimization schedule || facet_cap_rules: answer gives only a generic PINN workflow without task-specific residuals, constraints, or risks => max 3. Generic correctness should not receive full credit in a task-specific planning benchmark.; enforces only the displacement initial condition, or treats the initial velocity as a value constraint on u rather than a constraint on the time derivative of the network output (or an equivalent hard-encoding) => max 2. The second IC of a second-order-in-time equation is derivative-level; a value treatment breaks characteristic propagation.","AUTO_REVIEW: schema_valid=True | mentions cues: loss, residual, data, initial, boundary, collocation | check possible missing cues: sampling, optimizer, adam, l-bfgs, weight, normalize, adaptive | This is a preliminary reading aid, not an automatic score.",0=无可用训练方案；1=只泛称训练/最小化误差；2=有部分 loss 但漏关键项；3=包含 PDE、IC/BC/数据 loss、采样和优化；4=含归一化、Adam+L-BFGS、loss balancing、稳定性或监控；5=针对刚性、高频、长时程、边界层、多尺度、inverse/noisy 等困难给出具体训练策略。,,,,True,,runs/explore_stability_20260714/sample1/normalized/deepseek-v4-pro__canonical_v0.4.jsonl
easy_wave_1d_icbc_002,easy,wave_propagation,forward_pde_solving,1D wave equation,deepseek-v4-pro,canonical_v0.4,Validation Failure Risks,validation_failure_risks,"The PINN may converge to a trivial flat solution if the loss landscape is poorly balanced; this is mitigated by adaptive loss weighting and sufficient collocation points. If the compatibility correction is too aggressive (large Δ), the modified data may deviate significantly from true measurements, leading to a physically inaccurate solution in the interior. Energy may not be perfectly conserved if the PDE loss is not driven to a very small value; thus, tight convergence on L_PDE is necessary. Furthermore, failure to monitor the time derivative correctly at corners could allow a non-physical high-frequency mode to persist. Cross-validation with manufactured solutions is recommended to tune hyperparameters.","critical_points: checks displacement error; checks PDE residual and IC/BC errors; checks phase error over time; monitors energy drift with an explicit tolerance; includes a characteristic/d'Alembert consistency or reflection-behavior check || expected_validation: compare displacement against analytical or numerical reference solution; report PDE residual; report boundary and initial condition errors; check phase error over time || failure_traps: uses only one initial condition; omits velocity initial condition; ignores fixed-end boundary conditions; uses a first-order-in-time PDE form without justification; treats displacement and velocity initial conditions identically without separate sampling; treats initial velocity as a value constraint (misses derivative-level enforcement); no corner compatibility check between IC and BC; claims energy conservation monitoring without a drift tolerance || facet_cap_rules: answer gives only a generic PINN workflow without task-specific residuals, constraints, or risks => max 3. Generic correctness should not receive full credit in a task-specific planning benchmark.; the prompt states the initial data may be incompatible with the boundary conditions and the plan neither checks compatibility nor states a remedy => max 3. Corner compatibility is an announced part of the task specification.; validation omits every wave-specific check (energy drift with tolerance, d'Alembert/characteristic consistency, reflection behavior) => max 3. Field MSE alone cannot expose wave-specific failure modes.","AUTO_REVIEW: schema_valid=True | mentions cues: validation, failure | check possible missing cues: validate, residual, error, compare, risk, identifiability, conservation, divergence | This is a preliminary reading aid, not an automatic score.",0=无验证或风险分析；1=泛泛说检查精度；2=有部分验证但不任务特异；3=包含参考解/held-out/residual/IC-BC 检查和常见 PINN 风险；4=包含任务特异物理一致性指标与失败模式；5=深入说明不可验证内容、可辨识性、缺失条件、高频/守恒/散度/刚性等细节风险。,,,,True,,runs/explore_stability_20260714/sample1/normalized/deepseek-v4-pro__canonical_v0.4.jsonl
medium_laplace_L_corner_007r,medium,potential_fields,boundary_value_problem,2D Laplace equation on an L-shaped domain,deepseek-v4-pro,canonical_v0.4,Problem Formalization,problem_formalization,"The problem is the steady-state potential u satisfying Laplace's equation Δu = 0 on a 2D L-shaped domain (a unit square with the top-right quadrant removed). The boundary is fully Dirichlet: u = g on ∂Ω, where g is prescribed but its specific function is not given. The re-entrant corner at (0.5, 0.5) creates a singularity: the solution is only in H^{1+2/3-ε} and the gradient is unbounded (|∇u| ~ r^{-1/3} in polar coordinates centered at the corner). The workflow must handle this non-smoothness without knowing g explicitly; we assume a benchmark case (e.g., g=0 on one part, 1 on another) exists for validation.","critical_points: identifies the Laplace boundary value problem on an L-shaped (re-entrant corner) domain; states that the exact solution has an r^(2/3)-type singularity with unbounded gradient at the corner || variables: x; y; u(x,y) || known_parameters: domain geometry (L-shape); Dirichlet boundary data || unknowns: u(x,y) || domain_spec: space: L-shape: [-1,1]^2 minus the closed quadrant [0,1]x[-1,0] | time: not applicable || parameter_values: corner_angle: 3*pi/2 | singularity_exponent: 2/3 || facet_cap_rules: answer gives only a generic PINN workflow without task-specific residuals, constraints, or risks => max 3. Generic correctness should not receive full credit in a task-specific planning benchmark.; states a corner-singularity exponent inconsistent with the re-entrant angle (theory: 2/3 for the 3*pi/2 corner) => max 2. Hallucinated specification: the exponent is determined by the public geometry.; the plan's forward/inverse declaration contradicts the task type of the specification => max 2. Wrong task type invalidates the formalization and the model framing (rubric v0.3 semantics).","AUTO_REVIEW: schema_valid=True | mentions cues: domain | check possible missing cues: known, unknown, parameter, geometry, field, forward, inverse, variable | This is a preliminary reading aid, not an automatic score.",0=无可用形式化；1=只复述题面；2=识别部分变量/目标但有重大遗漏；3=基本正确但遗漏数据角色、任务类型、已知/未知区分或缺失规格；4=明确区分未知量、已知输入、数据/观测、域和任务目标，但仍缺少一个任务特异建模决策或缺失信息处理；5=完整精确，明确 forward/inverse/data-assimilation/surrogate 目标，区分已知/未知/待推断参数，并可执行地处理缺失规格且不编造条件。,,,,True,,runs/explore_stability_20260714/sample1/normalized/deepseek-v4-pro__canonical_v0.4.jsonl
medium_laplace_L_corner_007r,medium,potential_fields,boundary_value_problem,2D Laplace equation on an L-shaped domain,deepseek-v4-pro,canonical_v0.4,Physics Constraints,physics_constraints,"The governing PDE is Δu = 0 everywhere in the interior. There are no volume sources, so the solution is harmonic. Dirichlet conditions enforce u = g on the entire boundary. The corner geometry imposes a local asymptotic behavior u ~ c r^{2/3} sin(2θ/3) + smoother terms, which acts as a physical constraint that any accurate solution must satisfy. These constraints are embedded via the loss: a PDE residual term (mean squared Laplacian) and a boundary condition term.","critical_points: Laplace residual plus Dirichlet boundary enforcement on all boundary segments; does not assume global smoothness of the solution || canonical_pde: Laplace equation: u_xx + u_yy = 0 on the L-shaped domain || constraints: boundary_conditions: Dirichlet data on the whole L-shaped boundary (trace of the singular analytic solution) || reference_conditions: boundary: trace of u = r^(2/3)*sin(2*theta/3) on the L-shaped boundary (private instance) || facet_cap_rules: answer gives only a generic PINN workflow without task-specific residuals, constraints, or risks => max 3. Generic correctness should not receive full credit in a task-specific planning benchmark.; states a corner-singularity exponent inconsistent with the re-entrant angle (theory: 2/3 for the 3*pi/2 corner) => max 2. Hallucinated specification: the exponent is determined by the public geometry.","AUTO_REVIEW: schema_valid=True | mentions cues: pde, residual, boundary, dirichlet, constraint | check possible missing cues: equation, initial, neumann, periodic, conservation, divergence, incompressible, mass | This is a preliminary reading aid, not an automatic score.",0=遗漏或写错核心物理约束；1=只泛泛说满足 PDE；2=包含部分约束但漏 IC/BC/观测/特殊约束；3=主要 residual 与条件基本正确；4=明确给出 residual、作用区域、IC/BC/观测和物理假设；5=进一步识别兼容性、守恒、散度、变系数、正则性等任务特异要求。,,,,True,,runs/explore_stability_20260714/sample1/normalized/deepseek-v4-pro__canonical_v0.4.jsonl
medium_laplace_L_corner_007r,medium,potential_fields,boundary_value_problem,2D Laplace equation on an L-shaped domain,deepseek-v4-pro,canonical_v0.4,Model Choice,model_choice,"A standard fully connected neural network (PINN) with smooth activations (e.g., tanh) is inherently Lipschitz and cannot correctly approximate infinite gradients, causing large corner errors. To resolve this, we use a decomposed representation: u(x) = u_sing(x; θ) + u_net(x; ϕ), where u_sing = c r^{2/3} sin(2θ/3) (with learnable coefficient c) captures the leading singular behavior, and u_net is a small feed‑forward network that learns a smooth global correction. This explicitly injects the asymptotic form, leaving the network to fit only a globally smooth function, which it can do well with limited capacity.","critical_points: chooses a corner-aware mechanism (local refinement, singular enrichment r^(2/3)-type basis, domain decomposition, or gradient-weighted sampling); explains why a plain spectrally-biased smooth network fails near the corner || acceptable_model_choices: PINN; physics-informed neural network; neural field with Laplace residual || facet_cap_rules: answer gives only a generic PINN workflow without task-specific residuals, constraints, or risks => max 3. Generic correctness should not receive full credit in a task-specific planning benchmark.; treats the domain as smooth and applies uniform collocation with a plain MLP without any corner-specific mechanism => max 2. The corner singularity is the decision pivot of this task.; the plan's forward/inverse declaration contradicts the task type of the specification => max 2. Wrong task type invalidates the formalization and the model framing (rubric v0.3 semantics).","AUTO_REVIEW: schema_valid=True | mentions cues: pinn, neural, network | check possible missing cues: physics-informed, mlp, operator, fourier, siren, architecture, domain decomposition, weak | This is a preliminary reading aid, not an automatic score.",0=无合适模型；1=泛称 NN/PINN；2=模型可行但理由弱；3=模型类别、输入输出和基本理由正确；4=架构与 PDE 类型、数据、导数、约束和正/反问题匹配；5=能针对高频、刚性、守恒、多尺度、复杂几何或可辨识性做任务感知选择。,,,,True,,runs/explore_stability_20260714/sample1/normalized/deepseek-v4-pro__canonical_v0.4.jsonl
medium_laplace_L_corner_007r,medium,potential_fields,boundary_value_problem,2D Laplace equation on an L-shaped domain,deepseek-v4-pro,canonical_v0.4,Training Strategy,training_strategy,"Collocation points are placed adaptively with density proportional to r^{-1} near the corner to resolve the steep gradient. The loss is λ_pde * MSE(Δu, 0) + λ_bc * MSE(u-g, on boundary). The singular part exactly satisfies the PDE (Δu_sing = 0), so the PDE residual only involves u_net. We use Adam with a learning rate schedule (e.g., 1e-3 decreasing to 1e-5) followed by L‑BFGS for fine tuning. A small penalty encourages u_net → 0 at the corner to let u_sing dominate locally. Validation is performed against a highly refined FEM solution: we measure global L² error, and separately compute L² error in a disk of radius 0.1 around the corner, together with a power‑law fit of |∇u| vs r to check the r^{-1/3} decay.","critical_points: collocation plan concentrates points near the re-entrant corner; handles the unbounded gradient (loss weighting or enrichment) explicitly || expected_loss_terms: Laplace residual loss; Dirichlet boundary condition loss || expected_training_strategy: sample interior collocation points; sample boundary points on all four sides; normalize coordinates; ensure boundary loss is adequately weighted || facet_cap_rules: answer gives only a generic PINN workflow without task-specific residuals, constraints, or risks => max 3. Generic correctness should not receive full credit in a task-specific planning benchmark.; treats the domain as smooth and applies uniform collocation with a plain MLP without any corner-specific mechanism => max 2. The corner singularity is the decision pivot of this task.","AUTO_REVIEW: schema_valid=True | mentions cues: loss, residual, boundary, collocation, adam, adaptive | check possible missing cues: data, initial, sampling, optimizer, l-bfgs, weight, normalize | This is a preliminary reading aid, not an automatic score.",0=无可用训练方案；1=只泛称训练/最小化误差；2=有部分 loss 但漏关键项；3=包含 PDE、IC/BC/数据 loss、采样和优化；4=含归一化、Adam+L-BFGS、loss balancing、稳定性或监控；5=针对刚性、高频、长时程、边界层、多尺度、inverse/noisy 等困难给出具体训练策略。,,,,True,,runs/explore_stability_20260714/sample1/normalized/deepseek-v4-pro__canonical_v0.4.jsonl
medium_laplace_L_corner_007r,medium,potential_fields,boundary_value_problem,2D Laplace equation on an L-shaped domain,deepseek-v4-pro,canonical_v0.4,Validation Failure Risks,validation_failure_risks,"Uniform collocation fails because the smooth network cannot capture the singularity and severely underestimates gradients at the corner, yielding large local errors. If the asymptotic form is misspecified (e.g., wrong exponent or angular dependence due to non‑symmetric BCs), the network compensates with oscillations or fails to converge. Imbalanced loss weights can cause weak enforcement of boundary conditions near the corner. To mitigate, we monitor separate metrics: average L² error in the near‑corner region (r < 0.1) and the whole domain; if the local error remains high, we increase corner sampling density and re‑tune the singular basis coefficients.","critical_points: reports corner-neighborhood error separately from the bulk; checks against the analytic singular solution or a refined reference near the corner || expected_validation: compare with analytical solution u=sin(pi*x)*sinh(pi*y)/sinh(pi); report boundary error; report Laplace residual || failure_traps: uniform collocation with plain smooth MLP and no corner mechanism; states a corner-singularity exponent inconsistent with the re-entrant angle; only global error metric, no corner-local assessment || facet_cap_rules: answer gives only a generic PINN workflow without task-specific residuals, constraints, or risks => max 3. Generic correctness should not receive full credit in a task-specific planning benchmark.; validation reports only a global error metric with no corner-local assessment => max 3. Global metrics hide the corner failure this task is about.","AUTO_REVIEW: schema_valid=True | mentions cues: error | check possible missing cues: validate, validation, residual, compare, risk, failure, identifiability, conservation | This is a preliminary reading aid, not an automatic score.",0=无验证或风险分析；1=泛泛说检查精度；2=有部分验证但不任务特异；3=包含参考解/held-out/residual/IC-BC 检查和常见 PINN 风险；4=包含任务特异物理一致性指标与失败模式；5=深入说明不可验证内容、可辨识性、缺失条件、高频/守恒/散度/刚性等细节风险。,,,,True,,runs/explore_stability_20260714/sample1/normalized/deepseek-v4-pro__canonical_v0.4.jsonl
medium_heat_inverse_alpha_009,medium,heat_transfer,inverse_parameter_estimation,1D heat equation,deepseek-v4-pro,canonical_v0.4,Problem Formalization,problem_formalization,"Inverse problem: given sparse, noisy temperature measurements at known space-time points along a 1D rod, infer the unknown thermal diffusivity α and reconstruct the full temperature field u(x,t). The governing physics is the homogeneous heat equation u_t = α u_xx. Missing physical conditions that must be specified or obtained include: the rod length L, the time interval [0,T] of interest, the initial temperature distribution u(x,0), and boundary conditions at x=0 and x=L (type and values). Without these, the problem is ill-posed and the solution non-unique. The workflow assumes these will be provided by the laboratory or, if not, must be treated as additional unknowns to be inferred jointly, increasing complexity.","critical_points: identifies an inverse heat-equation parameter-estimation task; states both u(x,t) and diffusivity alpha as unknowns; recognizes sparse/noisy sensor data || variables: x; t; u(x,t); alpha || known_parameters:  || unknowns: u(x,t); alpha || domain_spec: space: x in [0,1] | time: t in [0,1] || parameter_values: alpha_true: 0.5 | sensor_count: 100 | noise: 1 percent Gaussian noise || scoring_note: Do not require the model to guess the private IC/BC. Full-credit plans should state that IC/BC are needed or should be incorporated if available, and should not hallucinate unsupported values. || facet_cap_rules: answer gives only a generic PINN workflow without task-specific residuals, constraints, or risks => max 3. Generic correctness should not receive full credit in a task-specific planning benchmark.; treats diffusivity as known => max 2. The task is inverse parameter estimation.; the plan's forward/inverse declaration contradicts the task type of the specification => max 2. Wrong task type invalidates the formalization and the model framing (rubric v0.3 semantics).","AUTO_REVIEW: schema_valid=True | mentions cues: known, unknown, field, inverse, missing | check possible missing cues: parameter, domain, geometry, forward, variable, identify | This is a preliminary reading aid, not an automatic score.",0=无可用形式化；1=只复述题面；2=识别部分变量/目标但有重大遗漏；3=基本正确但遗漏数据角色、任务类型、已知/未知区分或缺失规格；4=明确区分未知量、已知输入、数据/观测、域和任务目标，但仍缺少一个任务特异建模决策或缺失信息处理；5=完整精确，明确 forward/inverse/data-assimilation/surrogate 目标，区分已知/未知/待推断参数，并可执行地处理缺失规格且不编造条件。,,,,True,,runs/explore_stability_20260714/sample1/normalized/deepseek-v4-pro__canonical_v0.4.jsonl
