task_id,difficulty,domain,task_type,pde_system,model,prompt_setting,facet,facet_id,model_answer,reference_answer,assistant_view,scoring_standard,human_score_0_5,human_error_tags,human_notes,schema_valid,parse_error,normalized_file,score,score_rationale,cue_rules_pending,claim_findings
hard_allen_cahn_016,hard,phase_field,stiff_phase_field_modeling,Allen-Cahn equation,deepseek-ai/DeepSeek-V4-Flash,canonical_v0.3,Validation Failure Risks,validation_failure_risks,"Key risks: (1) The network may fail to resolve sharp interfaces, leading to smeared solutions or incorrect interface velocities. (2) Training instability due to stiffness, causing loss divergence or mode collapse. (3) Overfitting to initial/boundary data if collocation points are insufficient. (4) Incorrect handling of the double-well potential may lead to unphysical solutions (e.g., u outside [-1,1]). (5) Sensitivity to hyperparameters (ε, loss weights, network size). Mitigations: use adaptive sampling, multi-scale architectures, and validation against known analytical or numerical solutions (e.g., traveling wave profiles). Monitor the PDE residual on a separate test set and check physical invariants (e.g., total free energy decrease). If missing parameters are provided, re-tune the workflow accordingly.","critical_points: checks numerical-reference error; checks residual; tracks interface location or morphology; checks periodicity/BC error || expected_validation: compare with numerical reference; report PDE residual error; track interface location or phase classification error; check periodicity error; assess sensitivity to stiffness and sampling || failure_traps: ignores stiffness; omits nonlinear double-well term u-u^3; treats it as pure diffusion; does not discuss interface resolution; omits periodic constraints; uses shallow tanh network unable to resolve sharp interfaces; omits adaptive sampling or special treatment for stiffness || scoring_note: Full-credit plans should mention stiffness/interface risk and include the nonlinear Allen-Cahn term. Exact private IC is not required from the public task. || facet_cap_rules: answer gives only a generic PINN workflow without task-specific residuals, constraints, or risks => max 3. Generic correctness should not receive full credit in a task-specific planning benchmark.; ignores stiffness or interface dynamics => max 3. These are the hard-task features.; answer invents concrete IC/BC/parameters that are not provided by the public task and does not mark them as assumptions => max 2. Private execution references are not available to the model; unsupported guessing should be penalized.","AUTO_REVIEW: schema_valid=True | mentions cues: validation, residual, risk, divergence, stability | check possible missing cues: validate, error, compare, failure, identifiability, conservation, reference | This is a preliminary reading aid, not an automatic score.",0=无验证或风险分析；1=泛泛说检查精度；2=有部分验证但不任务特异；3=包含参考解/held-out/residual/IC-BC 检查和常见 PINN 风险；4=包含任务特异物理一致性指标与失败模式；5=深入说明不可验证内容、可辨识性、缺失条件、高频/守恒/散度/刚性等细节风险。,4,,,TRUE,,runs/pilot_v0.3/normalized/deepseek-ai_DeepSeek-V4-Flash__canonical_v0.3.jsonl,4,core_cue_ratio=1.00; reference_item_match=8/16,cap_ignores_stiffness_interface_dynamics|cap_answer_invents_concrete_ic,
hard_plus_euler_shock_023,hard_plus,compressible_flow,discontinuous_solution_modeling,Compressible Euler equations with shocks,deepseek-ai/DeepSeek-V4-Flash,canonical_v0.3,Problem Formalization,problem_formalization,"The problem is to model a compressible inviscid flow governed by the Euler equations, with initial conditions consisting of piecewise constant states (e.g., a Riemann problem). The flow may develop sharp fronts (shock waves) and contact discontinuities. The fields of interest are density, momentum (or velocity), and energy. The domain, boundary conditions, and specific initial states are not specified; these must be defined to fully specify the problem. The workflow must handle discontinuities and non-smooth solutions.","critical_points: identifies compressible Euler equations as conservation laws; states density, momentum or velocity, pressure, and total energy fields as relevant unknowns; recognizes piecewise initial states can lead to shocks/contact discontinuities and weak-solution behavior || variables: density rho; velocity components; pressure p; total energy E; space; time || known_parameters: equation of state; piecewise initial states; boundary conditions if provided || unknowns: rho; velocity; pressure or energy fields || domain_spec:  || parameter_values:  || scoring_note: Public v0.3 intentionally does not name weak-form or finite-volume methods. Full-credit answers should infer that discontinuous Euler solutions require conservative weak-solution planning rather than generic smooth PINN residual fitting. || facet_cap_rules: answer gives only a generic PINN workflow without task-specific residuals, constraints, or risks => max 3. Generic correctness should not receive full credit in a task-specific planning benchmark.; omits conservative variables or conservation form => max 2. Compressible Euler dynamics are conservation laws even when the public prompt does not name the method.","AUTO_REVIEW: schema_valid=True | mentions cues: domain, field | check possible missing cues: known, unknown, parameter, geometry, forward, inverse, variable, identify | This is a preliminary reading aid, not an automatic score.",0=无可用形式化；1=只复述题面；2=识别部分变量/目标但有重大遗漏；3=基本正确但遗漏数据角色、任务类型、已知/未知区分或缺失规格；4=明确区分未知量、已知输入、数据/观测、域和任务目标，但仍缺少一个任务特异建模决策或缺失信息处理；5=完整精确，明确 forward/inverse/data-assimilation/surrogate 目标，区分已知/未知/待推断参数，并可执行地处理缺失规格且不编造条件。,3,,,TRUE,,runs/pilot_v0.3/normalized/deepseek-ai_DeepSeek-V4-Flash__canonical_v0.3.jsonl,3,"core_cue_ratio=0.60; reference_item_match=3/3; pf_strict_cap<=4: 5 requires known/unknown split, task type, missing-spec handling, task-specific decision, and high reference match; pf_strict_cap<=3: missing workflow-changing task-type/data-role distinction",cap_omits_conservative_variables_conservation,
hard_plus_euler_shock_023,hard_plus,compressible_flow,discontinuous_solution_modeling,Compressible Euler equations with shocks,deepseek-ai/DeepSeek-V4-Flash,canonical_v0.3,Physics Constraints,physics_constraints,"The model must satisfy conservation of mass, momentum, and energy, expressed by the Euler equations: ∂ρ/∂t + ∇·(ρu) = 0, ∂(ρu)/∂t + ∇·(ρu⊗u + pI) = 0, ∂E/∂t + ∇·(u(E+p)) = 0, with an equation of state (e.g., ideal gas: p = (γ-1)(E - 0.5ρ|u|^2)). The solution must also respect the Rankine-Hugoniot jump conditions across shocks and the entropy condition (entropy must not decrease across shocks). These constraints are enforced via physics-informed loss terms.","critical_points: uses conservative mass, momentum, and energy balances; incorporates piecewise initial states and available boundary data; addresses entropy/admissibility, positivity, or Rankine-Hugoniot consistency; does not enforce a smooth residual through discontinuities as the only physics constraint || canonical_pde: Compressible Euler conservation laws for density, momentum, and total energy, with shocks or contact discontinuities || constraints: conservation_laws: mass conservation; momentum conservation; energy conservation | discontinuities: shocks and contact discontinuities may form | entropy: physically admissible entropy solution should be considered || reference_conditions:  || scoring_note: Public v0.3 intentionally does not name weak-form or finite-volume methods. Full-credit answers should infer that discontinuous Euler solutions require conservative weak-solution planning rather than generic smooth PINN residual fitting. || facet_cap_rules: answer gives only a generic PINN workflow without task-specific residuals, constraints, or risks => max 3. Generic correctness should not receive full credit in a task-specific planning benchmark.; omits conservative variables or conservation form => max 2. Compressible Euler dynamics are conservation laws even when the public prompt does not name the method.; omits entropy/admissibility or positivity considerations => max 3. Shock solutions require physically admissible weak solutions, not just residual minimization.","AUTO_REVIEW: schema_valid=True | mentions cues: equation, constraint, conservation, mass | check possible missing cues: pde, residual, initial, boundary, dirichlet, neumann, periodic, divergence | This is a preliminary reading aid, not an automatic score.",0=遗漏或写错核心物理约束；1=只泛泛说满足 PDE；2=包含部分约束但漏 IC/BC/观测/特殊约束；3=主要 residual 与条件基本正确；4=明确给出 residual、作用区域、IC/BC/观测和物理假设；5=进一步识别兼容性、守恒、散度、变系数、正则性等任务特异要求。,5,,,TRUE,,runs/pilot_v0.3/normalized/deepseek-ai_DeepSeek-V4-Flash__canonical_v0.3.jsonl,5,core_cue_ratio=0.80; reference_item_match=10/11,cap_omits_conservative_variables_conservation|cap_omits_entropy_admissibility_positivity,
hard_plus_euler_shock_023,hard_plus,compressible_flow,discontinuous_solution_modeling,Compressible Euler equations with shocks,deepseek-ai/DeepSeek-V4-Flash,canonical_v0.3,Model Choice,model_choice,"A physics-informed neural network (PINN) with adaptive activation functions and a multi-network architecture (separate networks for each conserved variable) is chosen. To handle sharp fronts, a domain decomposition approach (e.g., XPINN or cPINN) or a neural network with adaptive collocation point sampling (e.g., using a residual-based adaptive refinement method) is recommended. Alternatively, a conservative PINN (cPINN) that enforces flux conservation across subdomains can be used. The model must be able to represent discontinuities; using a hyperbolic tangent activation or a Fourier feature embedding can help capture high-frequency features. The choice is justified by the need to handle non-smooth solutions and the flexibility of PINNs to incorporate PDE residuals and jump conditions.","critical_points: chooses weak-form, conservative, shock-capturing, domain-decomposed, or finite-volume-hybrid physics-informed model; represents conservative variables or maps primitive outputs to conservative diagnostics; does not rely only on a smooth coordinate MLP with pointwise AD residuals || acceptable_model_choices: weak-form PINN; conservative-form PINN; finite-volume/PINN hybrid; shock-capturing neural solver; domain-decomposition model with discontinuity-aware interfaces; neural finite-volume or Godunov-based PINN || scoring_note: Public v0.3 intentionally does not name weak-form or finite-volume methods. Full-credit answers should infer that discontinuous Euler solutions require conservative weak-solution planning rather than generic smooth PINN residual fitting. || facet_cap_rules: answer gives only a generic PINN workflow without task-specific residuals, constraints, or risks => max 3. Generic correctness should not receive full credit in a task-specific planning benchmark.; uses standard smooth PINN without weak, integral, conservative, or shock-aware treatment => max 2. Smooth pointwise residual fitting is unreliable for discontinuous Euler solutions.","AUTO_REVIEW: schema_valid=True | mentions cues: pinn, physics-informed, neural, fourier, architecture, network, domain decomposition | check possible missing cues: mlp, operator, siren, weak | This is a preliminary reading aid, not an automatic score.",0=无合适模型；1=泛称 NN/PINN；2=模型可行但理由弱；3=模型类别、输入输出和基本理由正确；4=架构与 PDE 类型、数据、导数、约束和正/反问题匹配；5=能针对高频、刚性、守恒、多尺度、复杂几何或可辨识性做任务感知选择。,5,,,TRUE,,runs/pilot_v0.3/normalized/deepseek-ai_DeepSeek-V4-Flash__canonical_v0.3.jsonl,5,core_cue_ratio=1.00; reference_item_match=8/9,cap_uses_standard_smooth_pinn,
hard_plus_euler_shock_023,hard_plus,compressible_flow,discontinuous_solution_modeling,Compressible Euler equations with shocks,deepseek-ai/DeepSeek-V4-Flash,canonical_v0.3,Training Strategy,training_strategy,"Training uses a composite loss function: L = L_PDE + L_IC + L_BC + L_jump + L_entropy. L_PDE enforces the Euler equations at collocation points sampled adaptively (e.g., more points near expected discontinuities). L_IC and L_BC enforce initial and boundary conditions (if specified; otherwise, they are omitted or replaced with soft constraints). L_jump enforces Rankine-Hugoniot conditions at detected shock locations (e.g., using a shock sensor based on density gradient). L_entropy enforces the entropy inequality. Optimization uses Adam initially, then L-BFGS for fine-tuning. Learning rate scheduling and gradient clipping are used for stability. Collocation points are resampled every few epochs to focus on high-residual regions. Validation metrics include L2 error on density, momentum, and energy against a reference solution (e.g., exact Riemann solution or high-resolution numerical simulation), and satisfaction of entropy condition.","critical_points: uses weak/integral/control-volume residuals or local conservation losses; uses adaptive sampling or separate treatment around discontinuities; balances IC, BC, conservation, entropy, and positivity terms; avoids over-smoothing shocks || expected_loss_terms: finite-volume or weak-form conservation residual over local space-time regions; initial condition loss for piecewise states; boundary condition loss when boundary data are available; entropy or admissibility regularization when applicable; positivity penalty or parameterization for density and pressure; Rankine-Hugoniot or shock-speed diagnostic loss if shock locations are represented || expected_training_strategy: represent conservative variables such as density, momentum, and total energy; avoid applying a smooth strong-form pointwise residual across discontinuities as the only physics loss; use weak, integral, or control-volume residuals with test functions or local conservation balances; adaptively sample or decompose the domain around shocks and contact discontinuities; consider hybrid finite-volume supervision or shock-capturing regularization for discontinuity neighborhoods; stabilize positivity of density and pressure and limit artificial shock smearing || scoring_note: Public v0.3 intentionally does not name weak-form or finite-volume methods. Full-credit answers should infer that discontinuous Euler solutions require conservative weak-solution planning rather than generic smooth PINN residual fitting. || facet_cap_rules: answer gives only a generic PINN workflow without task-specific residuals, constraints, or risks => max 3. Generic correctness should not receive full credit in a task-specific planning benchmark.; uses standard smooth PINN without weak, integral, conservative, or shock-aware treatment => max 2. Smooth pointwise residual fitting is unreliable for discontinuous Euler solutions.","AUTO_REVIEW: schema_valid=True | mentions cues: loss, residual, initial, boundary, collocation, adam, l-bfgs, adaptive | check possible missing cues: data, sampling, optimizer, weight, normalize | This is a preliminary reading aid, not an automatic score.",0=无可用训练方案；1=只泛称训练/最小化误差；2=有部分 loss 但漏关键项；3=包含 PDE、IC/BC/数据 loss、采样和优化；4=含归一化、Adam+L-BFGS、loss balancing、稳定性或监控；5=针对刚性、高频、长时程、边界层、多尺度、inverse/noisy 等困难给出具体训练策略。,4,,,TRUE,,runs/pilot_v0.3/normalized/deepseek-ai_DeepSeek-V4-Flash__canonical_v0.3.jsonl,4,core_cue_ratio=1.00; reference_item_match=10/16,cap_uses_standard_smooth_pinn,
hard_plus_euler_shock_023,hard_plus,compressible_flow,discontinuous_solution_modeling,Compressible Euler equations with shocks,deepseek-ai/DeepSeek-V4-Flash,canonical_v0.3,Validation Failure Risks,validation_failure_risks,"Key risks: (1) The model may fail to capture sharp discontinuities due to spectral bias, leading to smeared shocks or oscillations (Gibbs phenomenon). (2) The entropy condition may be violated, allowing unphysical rarefaction shocks. (3) Training may become unstable due to stiff PDE residuals near shocks. (4) The model may overfit to collocation points if sampling is not adaptive. (5) Without specified boundary conditions, the problem is ill-posed; validation against incomplete data may be misleading. Mitigations: use adaptive collocation, entropy loss, conservative formulations, and validate against exact or high-fidelity numerical solutions.","critical_points: checks shock/contact location and speed; checks global and local conservation; checks Rankine-Hugoniot and entropy/admissibility; checks positivity and residual away from discontinuities || expected_validation: shock and contact location error against analytical Riemann or numerical reference; shock speed and Rankine-Hugoniot consistency; global and local conservation error for mass, momentum, and energy; entropy/admissibility and positivity checks; residual away from discontinuities; not only global field MSE || failure_traps: uses a generic smooth PINN without weak, integral, or conservative treatment; uses primitive variables only and never checks conservative variables; omits the energy equation or total-energy consistency; applies strong-form pointwise residual directly across discontinuities; reports only global MSE without shock location or conservation checks; ignores entropy, admissibility, density positivity, or pressure positivity; smooths shocks without discussing shock speed or Rankine-Hugoniot consistency || scoring_note: Public v0.3 intentionally does not name weak-form or finite-volume methods. Full-credit answers should infer that discontinuous Euler solutions require conservative weak-solution planning rather than generic smooth PINN residual fitting. || facet_cap_rules: answer gives only a generic PINN workflow without task-specific residuals, constraints, or risks => max 3. Generic correctness should not receive full credit in a task-specific planning benchmark.; uses standard smooth PINN without weak, integral, conservative, or shock-aware treatment => max 2. Smooth pointwise residual fitting is unreliable for discontinuous Euler solutions.; omits entropy/admissibility or positivity considerations => max 3. Shock solutions require physically admissible weak solutions, not just residual minimization.; validation reports only global MSE => max 3. Shock-aware validation must include conservation, shock location/speed, and admissibility checks.","AUTO_REVIEW: schema_valid=True | mentions cues: validate, validation, residual, risk | check possible missing cues: error, compare, failure, identifiability, conservation, divergence, stability, reference | This is a preliminary reading aid, not an automatic score.",0=无验证或风险分析；1=泛泛说检查精度；2=有部分验证但不任务特异；3=包含参考解/held-out/residual/IC-BC 检查和常见 PINN 风险；4=包含任务特异物理一致性指标与失败模式；5=深入说明不可验证内容、可辨识性、缺失条件、高频/守恒/散度/刚性等细节风险。,5,,,TRUE,,runs/pilot_v0.3/normalized/deepseek-ai_DeepSeek-V4-Flash__canonical_v0.3.jsonl,5,core_cue_ratio=1.00; reference_item_match=11/17,cap_uses_standard_smooth_pinn|cap_omits_entropy_admissibility_positivity|cap_validation_reports_global_mse,
hard_plus_mhd_divergence_025,hard_plus,magnetohydrodynamics,coupled_divergence_free_field_modeling,Resistive magnetohydrodynamics,deepseek-ai/DeepSeek-V4-Flash,canonical_v0.3,Problem Formalization,problem_formalization,"The task is to model a 2D resistive MHD system with coupled velocity (u) and magnetic (B) fields. The governing equations are the incompressible Navier-Stokes with Lorentz force and the induction equation with resistive diffusion. The domain, boundary conditions, initial conditions, and observation locations are unspecified. The workflow must handle sparse observations and enforce divergence-free constraints (∇·u=0, ∇·B=0). The unknowns are u, B, and pressure p. Resistivity η and viscosity ν are assumed constant but not given.","critical_points: identifies resistive MHD as coupled fluid-magnetic system; states velocity, pressure, and magnetic field unknowns; recognizes nonphysical field configurations arise from divergence errors and coupling failures || variables: x; y; t; velocity u,v; pressure p; magnetic field Bx,By; possibly current density || known_parameters: viscosity or Reynolds number; magnetic diffusivity or magnetic Reynolds number; forcing or boundary conditions if provided || unknowns: velocity field; pressure; magnetic field || domain_spec:  || parameter_values:  || scoring_note: Full-credit plans should infer the divergence constraints from MHD and should not rely on an unexamined soft penalty alone. Structure-preserving parameterization, projection, or strong divergence diagnostics are expected. || facet_cap_rules: answer gives only a generic PINN workflow without task-specific residuals, constraints, or risks => max 3. Generic correctness should not receive full credit in a task-specific planning benchmark.; models only fluid velocity or ignores magnetic induction coupling => max 2. The task is coupled magnetohydrodynamics, not a fluid-only problem.","AUTO_REVIEW: schema_valid=True | mentions cues: known, unknown, domain, field | check possible missing cues: parameter, geometry, forward, inverse, variable, identify, missing | This is a preliminary reading aid, not an automatic score.",0=无可用形式化；1=只复述题面；2=识别部分变量/目标但有重大遗漏；3=基本正确但遗漏数据角色、任务类型、已知/未知区分或缺失规格；4=明确区分未知量、已知输入、数据/观测、域和任务目标，但仍缺少一个任务特异建模决策或缺失信息处理；5=完整精确，明确 forward/inverse/data-assimilation/surrogate 目标，区分已知/未知/待推断参数，并可执行地处理缺失规格且不编造条件。,5,,,TRUE,,runs/pilot_v0.3/normalized/deepseek-ai_DeepSeek-V4-Flash__canonical_v0.3.jsonl,5,core_cue_ratio=1.00; reference_item_match=3/3,cap_models_fluid_velocity_ignores,
hard_plus_mhd_divergence_025,hard_plus,magnetohydrodynamics,coupled_divergence_free_field_modeling,Resistive magnetohydrodynamics,deepseek-ai/DeepSeek-V4-Flash,canonical_v0.3,Physics Constraints,physics_constraints,"Key constraints: (1) ∇·u=0 (incompressibility), (2) ∇·B=0 (no magnetic monopoles), (3) momentum equation: ∂u/∂t + (u·∇)u = -∇p + ν∇²u + (1/μ₀)(∇×B)×B, (4) induction equation: ∂B/∂t = ∇×(u×B) + η∇²B. These must be enforced as soft or hard constraints. Missing: boundary/initial conditions, domain geometry, parameter values (ν, η, μ₀), and observation noise level. These affect loss weighting and solution uniqueness.","critical_points: includes momentum equation with magnetic/Lorentz coupling; includes magnetic induction equation; includes div(u)=0 or continuity constraint; includes div(B)=0 constraint; incorporates IC/BC or data losses if available || canonical_pde: Resistive MHD equations coupling fluid momentum, magnetic induction, and divergence-free constraints for velocity and magnetic field || constraints: physics: momentum equation with Lorentz force; magnetic induction equation; incompressibility div(u)=0; magnetic solenoidal constraint div(B)=0 | conservation: energy or magnetic flux diagnostics may be relevant || reference_conditions:  || scoring_note: Full-credit plans should infer the divergence constraints from MHD and should not rely on an unexamined soft penalty alone. Structure-preserving parameterization, projection, or strong divergence diagnostics are expected. || facet_cap_rules: answer gives only a generic PINN workflow without task-specific residuals, constraints, or risks => max 3. Generic correctness should not receive full credit in a task-specific planning benchmark.; omits magnetic divergence constraint => max 2. Resistive MHD requires control of nonphysical magnetic divergence.; models only fluid velocity or ignores magnetic induction coupling => max 2. The task is coupled magnetohydrodynamics, not a fluid-only problem.; does not discuss boundary compatibility for constrained outputs or potentials => max 4. Structure-preserving parameterizations can conflict with prescribed boundary conditions if not handled carefully.","AUTO_REVIEW: schema_valid=True | mentions cues: equation, initial, boundary, constraint | check possible missing cues: pde, residual, dirichlet, neumann, periodic, conservation, divergence, incompressible | This is a preliminary reading aid, not an automatic score.",0=遗漏或写错核心物理约束；1=只泛泛说满足 PDE；2=包含部分约束但漏 IC/BC/观测/特殊约束；3=主要 residual 与条件基本正确；4=明确给出 residual、作用区域、IC/BC/观测和物理假设；5=进一步识别兼容性、守恒、散度、变系数、正则性等任务特异要求。,5,,,TRUE,,runs/pilot_v0.3/normalized/deepseek-ai_DeepSeek-V4-Flash__canonical_v0.3.jsonl,5,core_cue_ratio=1.00; reference_item_match=12/13,cap_omits_magnetic_divergence_constraint|cap_models_fluid_velocity_ignores|cap_does_discuss_boundary_compatibility,
hard_plus_mhd_divergence_025,hard_plus,magnetohydrodynamics,coupled_divergence_free_field_modeling,Resistive magnetohydrodynamics,deepseek-ai/DeepSeek-V4-Flash,canonical_v0.3,Model Choice,model_choice,"A physics-informed neural network (PINN) with separate outputs for u, B, and p is suitable. The network should have two heads: one for fluid variables (u, p) and one for magnetic field B. Use a Fourier feature embedding or sinusoidal activation (SIREN) to capture high-frequency MHD dynamics. The model must include automatic differentiation to compute PDE residuals. For divergence constraints, use a divergence-free basis (e.g., streamfunction for u, vector potential for B) to enforce ∇·u=0 and ∇·B=0 exactly. This avoids soft penalty terms that may not be strictly satisfied.","critical_points: chooses coupled PINN or physics-informed model with structure-preserving constraints; uses vector potential, streamfunction, projection, divergence-free architecture, or explicit divergence control with diagnostics; does not treat velocity and magnetic field as independent scalar regressions || acceptable_model_choices: coupled PINN with velocity-pressure-magnetic outputs; divergence-free architecture; vector-potential formulation for magnetic field; streamfunction-vector-potential PINN in 2D; structure-preserving or constrained neural solver; vector-potential PINN; divergence-free network || scoring_note: Full-credit plans should infer the divergence constraints from MHD and should not rely on an unexamined soft penalty alone. Structure-preserving parameterization, projection, or strong divergence diagnostics are expected. || facet_cap_rules: answer gives only a generic PINN workflow without task-specific residuals, constraints, or risks => max 3. Generic correctness should not receive full credit in a task-specific planning benchmark.; omits magnetic divergence constraint => max 2. Resistive MHD requires control of nonphysical magnetic divergence.; uses only a soft divergence penalty with no constrained parameterization, projection, or divergence-drift validation => max 3. Soft penalties alone often fail to prevent unphysical divergence accumulation.; models only fluid velocity or ignores magnetic induction coupling => max 2. The task is coupled magnetohydrodynamics, not a fluid-only problem.","AUTO_REVIEW: schema_valid=True | mentions cues: pinn, physics-informed, neural, fourier, siren, network | check possible missing cues: mlp, operator, architecture, domain decomposition, weak | This is a preliminary reading aid, not an automatic score.",0=无合适模型；1=泛称 NN/PINN；2=模型可行但理由弱；3=模型类别、输入输出和基本理由正确；4=架构与 PDE 类型、数据、导数、约束和正/反问题匹配；5=能针对高频、刚性、守恒、多尺度、复杂几何或可辨识性做任务感知选择。,5,,,TRUE,,runs/pilot_v0.3/normalized/deepseek-ai_DeepSeek-V4-Flash__canonical_v0.3.jsonl,5,core_cue_ratio=1.00; reference_item_match=9/10,cap_omits_magnetic_divergence_constraint|cap_uses_soft_divergence_penalty|cap_models_fluid_velocity_ignores,
hard_plus_mhd_divergence_025,hard_plus,magnetohydrodynamics,coupled_divergence_free_field_modeling,Resistive magnetohydrodynamics,deepseek-ai/DeepSeek-V4-Flash,canonical_v0.3,Training Strategy,training_strategy,"Loss function: L = λ_data L_data + λ_PDE L_PDE + λ_div L_div (if not hard-encoded). L_data: MSE between predicted and observed u, B at sparse points. L_PDE: residuals of momentum and induction equations sampled via collocation points (e.g., Latin hypercube or adaptive sampling). L_div: MSE of ∇·u and ∇·B (if not hard-encoded). Use Adam optimizer initially, then L-BFGS for fine-tuning. Learning rate scheduling and gradient clipping may be needed. Missing: observation noise, so add Gaussian noise to synthetic data for robustness. Use residual-based adaptive refinement (RAR) to focus collocation points near high-residual regions.","critical_points: balances fluid and magnetic residuals; nondimensionalizes coupled equations; uses constrained outputs where possible; monitors and controls divergence drift; handles boundary compatibility for potentials or projections || expected_loss_terms: momentum residual loss with magnetic coupling; magnetic induction residual loss; incompressibility or velocity-divergence constraint; magnetic divergence constraint; boundary and initial condition losses when available; data loss if sparse observations exist; energy or magnetic-energy consistency diagnostics || expected_training_strategy: predict coupled velocity, pressure, and magnetic field variables; enforce div(B)=0 explicitly through vector potential, constrained parameterization, projection, or a carefully monitored penalty; enforce div(u)=0 through streamfunction, projection, constrained architecture, or continuity residual; balance fluid momentum and induction residuals; nondimensionalize coupled equations and monitor residual scale imbalance; check compatibility of constrained parameterizations with boundary conditions || scoring_note: Full-credit plans should infer the divergence constraints from MHD and should not rely on an unexamined soft penalty alone. Structure-preserving parameterization, projection, or strong divergence diagnostics are expected. || facet_cap_rules: answer gives only a generic PINN workflow without task-specific residuals, constraints, or risks => max 3. Generic correctness should not receive full credit in a task-specific planning benchmark.; uses only a soft divergence penalty with no constrained parameterization, projection, or divergence-drift validation => max 3. Soft penalties alone often fail to prevent unphysical divergence accumulation.; does not discuss boundary compatibility for constrained outputs or potentials => max 4. Structure-preserving parameterizations can conflict with prescribed boundary conditions if not handled carefully.","AUTO_REVIEW: schema_valid=True | mentions cues: loss, residual, data, initial, sampling, collocation, optimizer, adam, l-bfgs, adaptive | check possible missing cues: boundary, weight, normalize | This is a preliminary reading aid, not an automatic score.",0=无可用训练方案；1=只泛称训练/最小化误差；2=有部分 loss 但漏关键项；3=包含 PDE、IC/BC/数据 loss、采样和优化；4=含归一化、Adam+L-BFGS、loss balancing、稳定性或监控；5=针对刚性、高频、长时程、边界层、多尺度、inverse/noisy 等困难给出具体训练策略。,5,,,TRUE,,runs/pilot_v0.3/normalized/deepseek-ai_DeepSeek-V4-Flash__canonical_v0.3.jsonl,5,core_cue_ratio=1.00; reference_item_match=10/18,cap_uses_soft_divergence_penalty|cap_does_discuss_boundary_compatibility,
hard_plus_mhd_divergence_025,hard_plus,magnetohydrodynamics,coupled_divergence_free_field_modeling,Resistive magnetohydrodynamics,deepseek-ai/DeepSeek-V4-Flash,canonical_v0.3,Validation Failure Risks,validation_failure_risks,"Risks: (1) Non-unique solutions due to missing boundary/initial conditions; (2) Failure to enforce ∇·B=0 leading to unphysical magnetic fields; (3) Poor convergence from stiff PDE coupling; (4) Overfitting to sparse noisy observations; (5) Inability to capture fast magnetic reconnection events without sufficient collocation points. Mitigations: hard-encode divergence constraints, use adaptive sampling, validate against analytic MHD solutions (e.g., Alfvén waves), and perform sensitivity analysis on missing parameters.","critical_points: checks div(B) and div(u) errors; checks momentum and induction residuals; checks energy or magnetic-energy consistency; checks boundary and held-out data errors || expected_validation: magnetic divergence error; velocity divergence error; momentum residual; induction residual; energy or magnetic-energy consistency; boundary condition error; held-out field error if observations are available || failure_traps: models only fluid velocity and omits magnetic field; ignores magnetic induction equation; omits magnetic divergence control; omits velocity divergence or incompressibility control; uses only soft divergence penalties without monitoring drift or explaining why they are sufficient; decouples velocity and magnetic field losses; reports only MSE without divergence, induction, or energy diagnostics; does not discuss boundary compatibility for vector potentials or constrained outputs || scoring_note: Full-credit plans should infer the divergence constraints from MHD and should not rely on an unexamined soft penalty alone. Structure-preserving parameterization, projection, or strong divergence diagnostics are expected. || facet_cap_rules: answer gives only a generic PINN workflow without task-specific residuals, constraints, or risks => max 3. Generic correctness should not receive full credit in a task-specific planning benchmark.; omits magnetic divergence constraint => max 2. Resistive MHD requires control of nonphysical magnetic divergence.; uses only a soft divergence penalty with no constrained parameterization, projection, or divergence-drift validation => max 3. Soft penalties alone often fail to prevent unphysical divergence accumulation.","AUTO_REVIEW: schema_valid=True | mentions cues: validate, risk, failure, divergence | check possible missing cues: validation, residual, error, compare, identifiability, conservation, stability, reference | This is a preliminary reading aid, not an automatic score.",0=无验证或风险分析；1=泛泛说检查精度；2=有部分验证但不任务特异；3=包含参考解/held-out/residual/IC-BC 检查和常见 PINN 风险；4=包含任务特异物理一致性指标与失败模式；5=深入说明不可验证内容、可辨识性、缺失条件、高频/守恒/散度/刚性等细节风险。,5,,,TRUE,,runs/pilot_v0.3/normalized/deepseek-ai_DeepSeek-V4-Flash__canonical_v0.3.jsonl,5,core_cue_ratio=1.00; reference_item_match=14/19,cap_omits_magnetic_divergence_constraint|cap_uses_soft_divergence_penalty,
