task_id,difficulty,domain,task_type,pde_system,model,prompt_setting,facet,facet_id,model_answer,reference_answer,assistant_view,scoring_standard,human_score_0_5,human_error_tags,human_notes,schema_valid,parse_error,normalized_file,score,score_rationale,cue_rules_pending,claim_findings
hard_navier_stokes_2d_018,hard,fluid_dynamics,forward_or_data_assimilation,2D incompressible Navier-Stokes equations,deepseek-v4-flash,canonical_v0.4,Model Choice,model_choice,"We use two separate fully-connected neural networks: one for ψ(x,y,t) and one for p(x,y,t). Both networks have 6–8 hidden layers with 64–128 neurons per layer and tanh activation (or sin for better gradient propagation). The streamfunction network ensures automatic incompressibility, which simplifies training and avoids the need for penalty-based divergence control. The pressure network is fully independent, allowing flexible representation. This choice is standard for PINNs with incompressible flow and directly addresses the possibility of spurious modes because the pressure is a separate function that must satisfy the momentum equations; any spurious oscillatory mode will increase the residual loss unless its gradient is zero (which only occurs for constant pressure). By also enforcing a weak mean-zero constraint, we fix the additive constant. The networks are trained jointly to minimize a composite loss comprising: data loss on observed u, momentum residual loss, BC/IC loss, and mean-pressure loss. No pressure data are used.","critical_points: chooses velocity-pressure PINN, streamfunction-pressure PINN, or divergence-free architecture; does not use a scalar PDE model; includes pressure as a separate output and trains it implicitly || acceptable_model_choices: PINN with velocity-pressure outputs; streamfunction-pressure PINN; divergence-free architecture plus pressure head; physics-informed data assimilation model || scoring_note: Do not require exact private BC from the public task. Full-credit plans must include pressure, incompressibility, velocity data loss, and boundary/initial handling conditional on available details. || facet_cap_rules: answer gives only a generic PINN workflow without task-specific residuals, constraints, or risks => max 3. Generic correctness should not receive full credit in a task-specific planning benchmark.","AUTO_REVIEW: schema_valid=True | mentions cues: pinn, neural, network, weak | check possible missing cues: physics-informed, mlp, operator, fourier, siren, architecture, domain decomposition | This is a preliminary reading aid, not an automatic score.",0=无合适模型；1=泛称 NN/PINN；2=模型可行但理由弱；3=模型类别、输入输出和基本理由正确；4=架构与 PDE 类型、数据、导数、约束和正/反问题匹配；5=能针对高频、刚性、守恒、多尺度、复杂几何或可辨识性做任务感知选择。,4,,,True,,runs/explore_stability_20260714/sample2/normalized/deepseek-v4-flash__canonical_v0.4.jsonl,4,core_cue_ratio=0.80; reference_item_match=4/7,,
hard_navier_stokes_2d_018,hard,fluid_dynamics,forward_or_data_assimilation,2D incompressible Navier-Stokes equations,deepseek-v4-flash,canonical_v0.4,Training Strategy,training_strategy,"Collocation points are sampled from the interior (space-time), boundaries, and initial time using Latin hypercube or random sampling, with additional points near boundaries and high-gradient regions (e.g., via residual-based adaptive refinement). Observation points are used directly in the data loss. Loss weights are not fixed initially; we employ a gradient-based balancing scheme (e.g., GradNorm or NTK-based) to prevent the stiff PDE residuals from being overshadowed. The optimizer is Adam (learning rate 1e-3) for the first 50k–100k iterations, followed by L-BFGS for fine-tuning. For each batch, we compute the divergence of the predicted velocity (which should be identically zero due to the streamfunction; we verify numerically but it is not a loss term). To monitor incompressibility, we track the maximum and mean absolute divergence on a hold-out set (should be machine epsilon). For pressure uniqueness, we monitor the mean pressure value on the domain; it should converge to near zero by the soft constraint. We also track the condition number of the Jacobian of the loss wrt pressure network parameters to detect ill-posedness. Early stopping is based on validation loss on a separate set of physics collocation points.","critical_points: balances data, momentum, and continuity losses; uses nondimensionalization/Re information; samples near boundaries or vortical regions; requests missing BC details || expected_loss_terms: x-momentum residual loss; y-momentum residual loss; incompressibility residual loss; velocity data loss; boundary condition loss; initial condition loss if transient; momentum residual loss; continuity residual loss; measurement data loss for velocity; pressure regularization loss || expected_training_strategy: represent pressure even if unobserved; enforce divergence-free constraint directly or through streamfunction; balance data, momentum, and continuity losses; use nondimensionalization with Re=100; consider residual-based sampling near vortices or boundaries; request BC details if not specified; include pressure as trainable output; use data points to anchor velocity field; balance data loss and PDE residuals || scoring_note: Do not require exact private BC from the public task. Full-credit plans must include pressure, incompressibility, velocity data loss, and boundary/initial handling conditional on available details. || facet_cap_rules: answer gives only a generic PINN workflow without task-specific residuals, constraints, or risks => max 3. Generic correctness should not receive full credit in a task-specific planning benchmark.; outputs pressure but neither fixes a gauge (reference point, zero-mean constraint, or boundary pressure condition) nor adopts a pressure-free formulation => max 3. Un-gauged pressure makes the optimization problem degenerate.","AUTO_REVIEW: schema_valid=True | mentions cues: loss, residual, data, initial, sampling, collocation, optimizer, adam, l-bfgs, weight, adaptive | check possible missing cues: boundary, normalize | This is a preliminary reading aid, not an automatic score.",0=无可用训练方案；1=只泛称训练/最小化误差；2=有部分 loss 但漏关键项；3=包含 PDE、IC/BC/数据 loss、采样和优化；4=含归一化、Adam+L-BFGS、loss balancing、稳定性或监控；5=针对刚性、高频、长时程、边界层、多尺度、inverse/noisy 等困难给出具体训练策略。,4,,,True,,runs/explore_stability_20260714/sample2/normalized/deepseek-v4-flash__canonical_v0.4.jsonl,4,core_cue_ratio=1.00; reference_item_match=12/23,cap_no_gauge,
hard_navier_stokes_2d_018,hard,fluid_dynamics,forward_or_data_assimilation,2D incompressible Navier-Stokes equations,deepseek-v4-flash,canonical_v0.4,Validation Failure Risks,validation_failure_risks,"The primary failure risk is a spurious pressure mode: a non-constant pressure field that yields a gradient small enough to keep the momentum residual low, while the velocity remains unchanged. To detect such modes, we implement three checks: (i) **Poisson pressure comparison**: after training, we evaluate the velocity network on a dense grid and compute the pressure by solving the pressure Poisson equation (using automatic differentiation to approximate the right-hand side) up to a constant. If the pressure from the two sources differ by more than a constant (e.g., after subtracting means, the L2 difference exceeds a threshold), a spurious mode is present. (ii) **Sensitivity test**: we add a random high-frequency, divergence-free perturbation to the pressure network output (e.g., a sinusoidal mode with zero mean) and recompute the total loss. If the loss remains nearly unchanged while the pressure pattern changes, it indicates that the pressure space is too rich relative to the velocity representation. (iii) **Gradient monitoring**: we plot the spatial gradient of pressure; if it appears noisy while the velocity is smooth, this suggests spurious oscillations. Additionally, we compare the velocity solution against a separate, purely data-driven interpolation to ensure physics consistency. Incompressibility is not at risk because it is enforced by construction; we verify that the streamfunction yields numerical divergence below 1e-12. The pressure constant ambiguity is resolved by the mean-zero constraint; we validate that the mean pressure stays within ±1% of zero on the domain. Finally, we cross-validate on a hold-out set of velocity observations that were never used for training.","critical_points: checks held-out velocity error; checks divergence error; checks momentum residual and boundary consistency; evaluates pressure consistency if reference is available || expected_validation: held-out velocity error; divergence error; momentum residual; boundary error; pressure consistency if reference is available; qualitative vortex or flow-structure agreement || failure_traps: omits pressure; omits incompressibility; uses scalar PDE formulation; does not address partial observations; hallucinates boundary details without noting assumptions; ignores continuity equation; does not incorporate observed velocity data; assumes zero pressure field without justification; no pressure gauge fixing; claims absolute pressure from velocity data; soft divergence penalty without monitoring || scoring_note: Do not require exact private BC from the public task. Full-credit plans must include pressure, incompressibility, velocity data loss, and boundary/initial handling conditional on available details. || facet_cap_rules: answer gives only a generic PINN workflow without task-specific residuals, constraints, or risks => max 3. Generic correctness should not receive full credit in a task-specific planning benchmark.; incompressibility is enforced only as a soft penalty and validation includes no divergence monitoring => max 3. Soft constraints require monitoring; otherwise divergence drift is invisible.","AUTO_REVIEW: schema_valid=True | mentions cues: validate, residual, compare, risk, failure, divergence | check possible missing cues: validation, error, identifiability, conservation, stability, reference | This is a preliminary reading aid, not an automatic score.",0=无验证或风险分析；1=泛泛说检查精度；2=有部分验证但不任务特异；3=包含参考解/held-out/residual/IC-BC 检查和常见 PINN 风险；4=包含任务特异物理一致性指标与失败模式；5=深入说明不可验证内容、可辨识性、缺失条件、高频/守恒/散度/刚性等细节风险。,4,,,True,,runs/explore_stability_20260714/sample2/normalized/deepseek-v4-flash__canonical_v0.4.jsonl,4,core_cue_ratio=1.00; reference_item_match=13/21,,
easy_wave_1d_icbc_002,easy,wave_propagation,forward_pde_solving,1D wave equation,deepseek-v4-pro,canonical_v0.4,Problem Formalization,problem_formalization,"Model the displacement u(x,t) of a 1D string with known wave speed c, over spatial domain x ∈ [0,L] and time interval t ∈ [0,T]. The governing equation is the wave equation ∂²u/∂t² = c² ∂²u/∂x². Dirichlet boundary conditions: u(0,t)=u(L,t)=0. Initial conditions: measured displacement profile u(x,0)=f(x) and measured velocity profile ∂u/∂t(x,0)=g(x), both given as data with possible measurement noise. The measured f and g may not exactly satisfy f(0)=f(L)=0 or g(0)=g(L)=0, causing corner incompatibilities.","critical_points: identifies a 1D second-order wave equation; states displacement u(x,t) as the unknown; recognizes known wave speed and forward-solve setting; explicitly list both initial displacement and initial velocity conditions || variables: x; t; u(x,t) || known_parameters: c = 1.0 || unknowns: u(x,t) || domain_spec: space: x in [0,1] | time: t in [0,1] || parameter_values: c: 1.0 || facet_cap_rules: answer gives only a generic PINN workflow without task-specific residuals, constraints, or risks => max 3. Generic correctness should not receive full credit in a task-specific planning benchmark.; the prompt states the initial data may be incompatible with the boundary conditions and the plan neither checks compatibility nor states a remedy => max 3. Corner compatibility is an announced part of the task specification.; the plan's forward/inverse declaration contradicts the task type of the specification => max 2. Wrong task type invalidates the formalization and the model framing (rubric v0.3 semantics).","AUTO_REVIEW: schema_valid=True | mentions cues: known, domain | check possible missing cues: unknown, parameter, geometry, field, forward, inverse, variable, identify | This is a preliminary reading aid, not an automatic score.",0=无可用形式化；1=只复述题面；2=识别部分变量/目标但有重大遗漏；3=基本正确但遗漏数据角色、任务类型、已知/未知区分或缺失规格；4=明确区分未知量、已知输入、数据/观测、域和任务目标，但仍缺少一个任务特异建模决策或缺失信息处理；5=完整精确，明确 forward/inverse/data-assimilation/surrogate 目标，区分已知/未知/待推断参数，并可执行地处理缺失规格且不编造条件。,4,,,True,,runs/explore_stability_20260714/sample2/normalized/deepseek-v4-pro__canonical_v0.4.jsonl,4,"core_cue_ratio=1.00; reference_item_match=3/4; pf_strict_cap<=4: 5 requires known/unknown split, task type, missing-spec handling, task-specific decision, and high reference match",cap_no_compatibility_handling,
easy_wave_1d_icbc_002,easy,wave_propagation,forward_pde_solving,1D wave equation,deepseek-v4-pro,canonical_v0.4,Physics Constraints,physics_constraints,"PDE residual R(x,t) = ∂²u/∂t² - c² ∂²u/∂x². Boundary condition residuals: u(0,t) and u(L,t). Initial displacement constraint: u(x,0) - f(x). Initial velocity constraint: ∂u/∂t(x,0) - g(x), requiring time derivative evaluation at t=0. All derivatives obtained via automatic differentiation. Compatibility between initial and boundary data is checked by evaluating f and g at x=0 and x=L; if any absolute value exceeds a threshold (e.g., 1e-3), it indicates incompatibility. The workflow then applies a softened enforcement near boundaries (e.g., spatial weighting that weakens the initial condition loss near the ends) or pre-filters the data to smoothly transition to zero within a small boundary layer, ensuring the learned field remains physically plausible.","critical_points: includes wave-equation residual with second time derivative; includes both initial displacement and initial velocity; includes fixed endpoint boundary conditions; enforces the initial velocity as a constraint on the time derivative of the network output (or hard-encodes it via a time-factor ansatz); addresses corner compatibility between initial data and endpoint conditions || canonical_pde: u_tt = c^2 * u_xx, with c = 1.0 || constraints: initial_condition: u(x,0)=sin(pi*x); u_t(x,0)=0 | boundary_conditions: u(0,t)=0; u(1,t)=0 || reference_conditions: initial: u(x,0)=sin(pi*x); u_t(x,0)=0 | boundary: u(0,t)=0; u(1,t)=0 | incompatible_validation_instance: u(x,0)=sin(pi*x)+0.05 with zero endpoint values (deliberately corner-incompatible; reserved for a future execution-validity round) || facet_cap_rules: answer gives only a generic PINN workflow without task-specific residuals, constraints, or risks => max 3. Generic correctness should not receive full credit in a task-specific planning benchmark.; enforces only the displacement initial condition, or treats the initial velocity as a value constraint on u rather than a constraint on the time derivative of the network output (or an equivalent hard-encoding) => max 2. The second IC of a second-order-in-time equation is derivative-level; a value treatment breaks characteristic propagation.","AUTO_REVIEW: schema_valid=True | mentions cues: pde, residual, initial, boundary, constraint | check possible missing cues: equation, dirichlet, neumann, periodic, conservation, divergence, incompressible, mass | This is a preliminary reading aid, not an automatic score.",0=遗漏或写错核心物理约束；1=只泛泛说满足 PDE；2=包含部分约束但漏 IC/BC/观测/特殊约束；3=主要 residual 与条件基本正确；4=明确给出 residual、作用区域、IC/BC/观测和物理假设；5=进一步识别兼容性、守恒、散度、变系数、正则性等任务特异要求。,5,,,True,,runs/explore_stability_20260714/sample2/normalized/deepseek-v4-pro__canonical_v0.4.jsonl,5,core_cue_ratio=1.00; reference_item_match=11/13,cap_velocity_ic_value,
easy_wave_1d_icbc_002,easy,wave_propagation,forward_pde_solving,1D wave equation,deepseek-v4-pro,canonical_v0.4,Model Choice,model_choice,"A fully connected neural network (physics-informed neural network) with inputs (x,t), outputs u(x,t), and smooth activation functions (e.g., tanh). This choice allows direct differentiation for PDE and initial/boundary losses, handles continuous time, and flexibly incorporates measured data as soft constraints. The network can accommodate noisy, partially incompatible data through loss weighting.","critical_points: chooses a PINN or equivalent model capable of second derivatives; does not reduce the problem to a first-order heat/advection equation || acceptable_model_choices: PINN; physics-informed neural network || facet_cap_rules: answer gives only a generic PINN workflow without task-specific residuals, constraints, or risks => max 3. Generic correctness should not receive full credit in a task-specific planning benchmark.; the plan's forward/inverse declaration contradicts the task type of the specification => max 2. Wrong task type invalidates the formalization and the model framing (rubric v0.3 semantics).","AUTO_REVIEW: schema_valid=True | mentions cues: physics-informed, neural, network | check possible missing cues: pinn, mlp, operator, fourier, siren, architecture, domain decomposition, weak | This is a preliminary reading aid, not an automatic score.",0=无合适模型；1=泛称 NN/PINN；2=模型可行但理由弱；3=模型类别、输入输出和基本理由正确；4=架构与 PDE 类型、数据、导数、约束和正/反问题匹配；5=能针对高频、刚性、守恒、多尺度、复杂几何或可辨识性做任务感知选择。,4,,,True,,runs/explore_stability_20260714/sample2/normalized/deepseek-v4-pro__canonical_v0.4.jsonl,4,core_cue_ratio=0.80; reference_item_match=2/4,,
easy_wave_1d_icbc_002,easy,wave_propagation,forward_pde_solving,1D wave equation,deepseek-v4-pro,canonical_v0.4,Training Strategy,training_strategy,"Sample collocation points uniformly in (0,L)×(0,T) for PDE residual. Sample initial points at t=0 for displacement and velocity losses, and boundary points at x=0 and x=L. Use a composite loss: w_pde * MSE(PDE) + w_ic1 * MSE(u - f) + w_ic2 * MSE(∂u/∂t - g) + w_bc * MSE(boundary). Weights w_ic2 is set higher to emphasize the derivative condition. Optimize with Adam followed by L-BFGS. To handle corner incompatibility, if mismatch exceeds tolerance, apply a spatial mask to the initial losses that ramps weight from 0 to 1 over a short distance from boundaries. During validation, monitor the total mechanical energy E(t) = ½ ∫ (ρ (∂u/∂t)² + τ (∂u/∂x)²) dx, discretized over a fine grid. For an ideal lossless string, energy should be constant; acceptable tolerance: relative energy variation less than 1% over time, adjusted for noise level. Also compute residual norms to check PDE satisfaction.","critical_points: uses autodiff for second temporal and spatial derivatives; balances PDE, two IC terms, and BC losses; mentions phase-aware or time-propagation stability considerations; samples separate collocation points for initial displacement and initial velocity; uses two-stage optimization (e.g., Adam then L-BFGS) || expected_loss_terms: PDE residual loss; initial displacement loss; initial velocity loss; Dirichlet boundary loss || expected_training_strategy: sample collocation points in space-time; use automatic differentiation for second time and spatial derivatives; balance PDE, initial, and boundary losses; consider curriculum or residual-based sampling for wave propagation; sample separate sets of points for initial displacement and initial velocity; use multi-stage optimization schedule || facet_cap_rules: answer gives only a generic PINN workflow without task-specific residuals, constraints, or risks => max 3. Generic correctness should not receive full credit in a task-specific planning benchmark.; enforces only the displacement initial condition, or treats the initial velocity as a value constraint on u rather than a constraint on the time derivative of the network output (or an equivalent hard-encoding) => max 2. The second IC of a second-order-in-time equation is derivative-level; a value treatment breaks characteristic propagation.","AUTO_REVIEW: schema_valid=True | mentions cues: loss, residual, initial, boundary, collocation, adam, l-bfgs, weight | check possible missing cues: data, sampling, optimizer, normalize, adaptive | This is a preliminary reading aid, not an automatic score.",0=无可用训练方案；1=只泛称训练/最小化误差；2=有部分 loss 但漏关键项；3=包含 PDE、IC/BC/数据 loss、采样和优化；4=含归一化、Adam+L-BFGS、loss balancing、稳定性或监控；5=针对刚性、高频、长时程、边界层、多尺度、inverse/noisy 等困难给出具体训练策略。,5,,,True,,runs/explore_stability_20260714/sample2/normalized/deepseek-v4-pro__canonical_v0.4.jsonl,5,core_cue_ratio=1.00; reference_item_match=10/15,cap_velocity_ic_value,
easy_wave_1d_icbc_002,easy,wave_propagation,forward_pde_solving,1D wave equation,deepseek-v4-pro,canonical_v0.4,Validation Failure Risks,validation_failure_risks,"Failure modes: (1) dominance of boundary losses causing poor interior wave propagation, revealed by high PDE residual away from boundaries; (2) overfitting to noisy initial data causing unphysical high-frequency oscillations, diagnosed by energy non-conservation (fluctuations >1%) or large spatial gradients; (3) corner artifacts from incompatible data leading to localized error spikes, detected by increased energy near boundaries. Validated by monitoring energy time series, PDE residual histogram, and comparison of solution at t=T with a fine-grid finite-difference reference solution (if feasible). Tolerance: energy drift < 0.5% per oscillation period, max PDE residual < 1e-3 in L∞ norm.","critical_points: checks displacement error; checks PDE residual and IC/BC errors; checks phase error over time; monitors energy drift with an explicit tolerance; includes a characteristic/d'Alembert consistency or reflection-behavior check || expected_validation: compare displacement against analytical or numerical reference solution; report PDE residual; report boundary and initial condition errors; check phase error over time || failure_traps: uses only one initial condition; omits velocity initial condition; ignores fixed-end boundary conditions; uses a first-order-in-time PDE form without justification; treats displacement and velocity initial conditions identically without separate sampling; treats initial velocity as a value constraint (misses derivative-level enforcement); no corner compatibility check between IC and BC; claims energy conservation monitoring without a drift tolerance || facet_cap_rules: answer gives only a generic PINN workflow without task-specific residuals, constraints, or risks => max 3. Generic correctness should not receive full credit in a task-specific planning benchmark.; the prompt states the initial data may be incompatible with the boundary conditions and the plan neither checks compatibility nor states a remedy => max 3. Corner compatibility is an announced part of the task specification.; validation omits every wave-specific check (energy drift with tolerance, d'Alembert/characteristic consistency, reflection behavior) => max 3. Field MSE alone cannot expose wave-specific failure modes.","AUTO_REVIEW: schema_valid=True | mentions cues: validate, residual, error, failure, conservation, reference | check possible missing cues: validation, compare, risk, identifiability, divergence, stability | This is a preliminary reading aid, not an automatic score.",0=无验证或风险分析；1=泛泛说检查精度；2=有部分验证但不任务特异；3=包含参考解/held-out/residual/IC-BC 检查和常见 PINN 风险；4=包含任务特异物理一致性指标与失败模式；5=深入说明不可验证内容、可辨识性、缺失条件、高频/守恒/散度/刚性等细节风险。,5,,,True,,runs/explore_stability_20260714/sample2/normalized/deepseek-v4-pro__canonical_v0.4.jsonl,5,core_cue_ratio=1.00; reference_item_match=11/17,cap_no_compatibility_handling|cap_no_wave_specific_validation,
medium_laplace_L_corner_007r,medium,potential_fields,boundary_value_problem,2D Laplace equation on an L-shaped domain,deepseek-v4-pro,canonical_v0.4,Problem Formalization,problem_formalization,"Steady-state potential u(x,y) in a 2D L-shaped domain Ω (a unit square with one quadrant removed, e.g., [0,1]×[0,1] \ (0.5,1]×(0.5,1]). No internal sources → Laplace's equation Δu = 0 in Ω. Dirichlet boundary condition u = g on ∂Ω, with g prescribed. The re-entrant corner at (0.5,0.5) has interior angle 3π/2, making the exact solution singular: near the corner u ∼ c·r^{2/3} sin(2θ/3) + smoother terms, where (r,θ) are polar coordinates from the corner. The gradient ∇u is unbounded as r→0, violating smoothness assumptions. Goal: design a workflow that accurately captures the singular behavior.","critical_points: identifies the Laplace boundary value problem on an L-shaped (re-entrant corner) domain; states that the exact solution has an r^(2/3)-type singularity with unbounded gradient at the corner || variables: x; y; u(x,y) || known_parameters: domain geometry (L-shape); Dirichlet boundary data || unknowns: u(x,y) || domain_spec: space: L-shape: [-1,1]^2 minus the closed quadrant [0,1]x[-1,0] | time: not applicable || parameter_values: corner_angle: 3*pi/2 | singularity_exponent: 2/3 || facet_cap_rules: answer gives only a generic PINN workflow without task-specific residuals, constraints, or risks => max 3. Generic correctness should not receive full credit in a task-specific planning benchmark.; states a corner-singularity exponent inconsistent with the re-entrant angle (theory: 2/3 for the 3*pi/2 corner) => max 2. Hallucinated specification: the exponent is determined by the public geometry.; the plan's forward/inverse declaration contradicts the task type of the specification => max 2. Wrong task type invalidates the formalization and the model framing (rubric v0.3 semantics).","AUTO_REVIEW: schema_valid=True | mentions cues: domain | check possible missing cues: known, unknown, parameter, geometry, field, forward, inverse, variable | This is a preliminary reading aid, not an automatic score.",0=无可用形式化；1=只复述题面；2=识别部分变量/目标但有重大遗漏；3=基本正确但遗漏数据角色、任务类型、已知/未知区分或缺失规格；4=明确区分未知量、已知输入、数据/观测、域和任务目标，但仍缺少一个任务特异建模决策或缺失信息处理；5=完整精确，明确 forward/inverse/data-assimilation/surrogate 目标，区分已知/未知/待推断参数，并可执行地处理缺失规格且不编造条件。,4,,,True,,runs/explore_stability_20260714/sample2/normalized/deepseek-v4-pro__canonical_v0.4.jsonl,4,"core_cue_ratio=0.80; reference_item_match=2/2; pf_strict_cap<=4: 5 requires known/unknown split, task type, missing-spec handling, task-specific decision, and high reference match",,
medium_laplace_L_corner_007r,medium,potential_fields,boundary_value_problem,2D Laplace equation on an L-shaped domain,deepseek-v4-pro,canonical_v0.4,Physics Constraints,physics_constraints,"The only physics constraint is the Laplace equation Δu = 0 everywhere in Ω. No internal sources or additional constraints. The singular behavior at the re-entrant corner is an intrinsic consequence of the geometry and the boundary data, not an imposed constraint. The representation and sampling must respect this singular behavior implicitly or explicitly to avoid large local errors.","critical_points: Laplace residual plus Dirichlet boundary enforcement on all boundary segments; does not assume global smoothness of the solution || canonical_pde: Laplace equation: u_xx + u_yy = 0 on the L-shaped domain || constraints: boundary_conditions: Dirichlet data on the whole L-shaped boundary (trace of the singular analytic solution) || reference_conditions: boundary: trace of u = r^(2/3)*sin(2*theta/3) on the L-shaped boundary (private instance) || facet_cap_rules: answer gives only a generic PINN workflow without task-specific residuals, constraints, or risks => max 3. Generic correctness should not receive full credit in a task-specific planning benchmark.; states a corner-singularity exponent inconsistent with the re-entrant angle (theory: 2/3 for the 3*pi/2 corner) => max 2. Hallucinated specification: the exponent is determined by the public geometry.","AUTO_REVIEW: schema_valid=True | mentions cues: equation, boundary, constraint | check possible missing cues: pde, residual, initial, dirichlet, neumann, periodic, conservation, divergence | This is a preliminary reading aid, not an automatic score.",0=遗漏或写错核心物理约束；1=只泛泛说满足 PDE；2=包含部分约束但漏 IC/BC/观测/特殊约束；3=主要 residual 与条件基本正确；4=明确给出 residual、作用区域、IC/BC/观测和物理假设；5=进一步识别兼容性、守恒、散度、变系数、正则性等任务特异要求。,3,,,True,,runs/explore_stability_20260714/sample2/normalized/deepseek-v4-pro__canonical_v0.4.jsonl,3,core_cue_ratio=0.80; reference_item_match=1/5,,
medium_laplace_L_corner_007r,medium,potential_fields,boundary_value_problem,2D Laplace equation on an L-shaped domain,deepseek-v4-pro,canonical_v0.4,Model Choice,model_choice,"To explicitly handle the corner singularity, use a singularity-enriched solution ansatz: u_model(x) = u_bc(x) + α·φ_sing(x) + v_net(x;θ). Here φ_sing = r^{2/3} sin(2θ/3) is the dominant singular mode, α a learnable scalar coefficient, and v_net a smooth multi-layer perceptron (MLP) with tanh activations. u_bc is a smooth function that satisfies the Dirichlet boundary condition exactly (e.g., a prolongation or a distance‑based hard constraint: u = g_prolong + l(x)·(α φ_sing + v_net) with l(x)=0 on ∂Ω). Because φ_sing is harmonic, its Laplacian vanishes, so the PDE residual reduces to Δv_net, avoiding derivative singularities in the loss. This builds the asymptotic singularity directly into the solution, allowing the MLP to learn only the smooth correction and making the optimization well-posed even with unbounded gradient.","critical_points: chooses a corner-aware mechanism (local refinement, singular enrichment r^(2/3)-type basis, domain decomposition, or gradient-weighted sampling); explains why a plain spectrally-biased smooth network fails near the corner || acceptable_model_choices: PINN; physics-informed neural network; neural field with Laplace residual || facet_cap_rules: answer gives only a generic PINN workflow without task-specific residuals, constraints, or risks => max 3. Generic correctness should not receive full credit in a task-specific planning benchmark.; treats the domain as smooth and applies uniform collocation with a plain MLP without any corner-specific mechanism => max 2. The corner singularity is the decision pivot of this task.; the plan's forward/inverse declaration contradicts the task type of the specification => max 2. Wrong task type invalidates the formalization and the model framing (rubric v0.3 semantics).","AUTO_REVIEW: schema_valid=True | mentions cues: mlp | check possible missing cues: pinn, physics-informed, neural, operator, fourier, siren, architecture, network | This is a preliminary reading aid, not an automatic score.",0=无合适模型；1=泛称 NN/PINN；2=模型可行但理由弱；3=模型类别、输入输出和基本理由正确；4=架构与 PDE 类型、数据、导数、约束和正/反问题匹配；5=能针对高频、刚性、守恒、多尺度、复杂几何或可辨识性做任务感知选择。,2,,,True,,runs/explore_stability_20260714/sample2/normalized/deepseek-v4-pro__canonical_v0.4.jsonl,2,core_cue_ratio=0.20; reference_item_match=0/5,cap_no_corner_mechanism,
medium_laplace_L_corner_007r,medium,potential_fields,boundary_value_problem,2D Laplace equation on an L-shaped domain,deepseek-v4-pro,canonical_v0.4,Training Strategy,training_strategy,"Construct u_bc via a smooth distance-based lifting: u_bc(x)=g_prolong(x) and define u_model(x)=u_bc(x)+l(x)·(α φ_sing(x)+v_net(x)), with l(x) a smooth function that vanishes on ∂Ω (e.g., squared distance to boundary smoothed near the re-entrant corner). Sample interior collocation points non‑uniformly: density increases towards the corner, e.g., proportional to 1/(r+ε), to ensure sufficient coverage of the high‑gradient region. Use a single physics‑informed loss: L = (1/N) Σ_i (Δu_model(x_i))², optimized with ADAM followed by L‑BFGS. No boundary loss is needed. Validate against a reference solution obtained by an adaptively refined finite element method (FEM) that resolves the singularity. Compute global relative L² error and, separately, H¹ semi‑norm error inside a small disk around the corner. Also monitor the learned coefficient α: if the boundary data were chosen to isolate a known singular strength, compare directly.","critical_points: collocation plan concentrates points near the re-entrant corner; handles the unbounded gradient (loss weighting or enrichment) explicitly || expected_loss_terms: Laplace residual loss; Dirichlet boundary condition loss || expected_training_strategy: sample interior collocation points; sample boundary points on all four sides; normalize coordinates; ensure boundary loss is adequately weighted || facet_cap_rules: answer gives only a generic PINN workflow without task-specific residuals, constraints, or risks => max 3. Generic correctness should not receive full credit in a task-specific planning benchmark.; treats the domain as smooth and applies uniform collocation with a plain MLP without any corner-specific mechanism => max 2. The corner singularity is the decision pivot of this task.","AUTO_REVIEW: schema_valid=True | mentions cues: loss, data, boundary, collocation, adam, adaptive | check possible missing cues: residual, initial, sampling, optimizer, l-bfgs, weight, normalize | This is a preliminary reading aid, not an automatic score.",0=无可用训练方案；1=只泛称训练/最小化误差；2=有部分 loss 但漏关键项；3=包含 PDE、IC/BC/数据 loss、采样和优化；4=含归一化、Adam+L-BFGS、loss balancing、稳定性或监控；5=针对刚性、高频、长时程、边界层、多尺度、inverse/noisy 等困难给出具体训练策略。,4,,,True,,runs/explore_stability_20260714/sample2/normalized/deepseek-v4-pro__canonical_v0.4.jsonl,4,core_cue_ratio=1.00; reference_item_match=5/8,cap_no_corner_mechanism,
